event_name,event_timestamp,user_pseudo_id,unique_session_id,data.path,user_properties.ab_tooltips_enabled,event_properties.type,event_properties.id
stories_view,1710897780794000,c3af6863-35ba-44d6-a410-e3970853eaf6,c3af6863-35ba-44d6-a410-e3970853eaf6_1710897761021,/,False,question,145
stories_view,1710897812860000,e4d967f7-a907-4b27-896f-606de88180aa,e4d967f7-a907-4b27-896f-606de88180aa_1710897803514,/,False,affirmation,90
stories_view,1710897815357000,e4d967f7-a907-4b27-896f-606de88180aa,e4d967f7-a907-4b27-896f-606de88180aa_1710897803514,/,False,daily_tip,46
stories_view,1710897825665000,e4d967f7-a907-4b27-896f-606de88180aa,e4d967f7-a907-4b27-896f-606de88180aa_1710897803514,/,False,fact,80
stories_view,1710896601073000,9e816eef-6d69-4bc2-b51e-59562e2b6b54,9e816eef-6d69-4bc2-b51e-59562e2b6b54_1710896590067,/,False,daily_tip,96
stories_view,1710896612723000,9e816eef-6d69-4bc2-b51e-59562e2b6b54,9e816eef-6d69-4bc2-b51e-59562e2b6b54_1710896590067,/,False,affirmation,386
stories_view,1710896614773000,9e816eef-6d69-4bc2-b51e-59562e2b6b54,9e816eef-6d69-4bc2-b51e-59562e2b6b54_1710896590067,/,False,daily_tip,96
stories_view,1710896615121000,9e816eef-6d69-4bc2-b51e-59562e2b6b54,9e816eef-6d69-4bc2-b51e-59562e2b6b54_1710896590067,/,False,fact,135
stories_view,1710896625167000,9e816eef-6d69-4bc2-b51e-59562e2b6b54,9e816eef-6d69-4bc2-b51e-59562e2b6b54_1710896590067,/,False,question,158
stories_view,1710896626651000,9e816eef-6d69-4bc2-b51e-59562e2b6b54,9e816eef-6d69-4bc2-b51e-59562e2b6b54_1710896590067,/,False,affirmation,386
stories_view,1710896627386000,9e816eef-6d69-4bc2-b51e-59562e2b6b54,9e816eef-6d69-4bc2-b51e-59562e2b6b54_1710896590067,/,False,daily_tip,96
stories_view,1710898304978000,08d0be44-a87a-43ae-9a20-e5834c163172,08d0be44-a87a-43ae-9a20-e5834c163172_1710898198673,/,False,affirmation,254
stories_view,1710898392625000,08d0be44-a87a-43ae-9a20-e5834c163172,08d0be44-a87a-43ae-9a20-e5834c163172_1710898198673,/,False,daily_tip,99
stories_view,1710898422617000,08d0be44-a87a-43ae-9a20-e5834c163172,08d0be44-a87a-43ae-9a20-e5834c163172_1710898198673,/,False,fact,22
stories_view,1710898435165000,08d0be44-a87a-43ae-9a20-e5834c163172,08d0be44-a87a-43ae-9a20-e5834c163172_1710898198673,/,False,question,87
stories_view,1710929012536000,bd88cd5d-17e7-4e66-9645-7cffcdbcce7e,bd88cd5d-17e7-4e66-9645-7cffcdbcce7e_1710929012075,/,False,daily_tip,74
stories_view,1710928851665000,d4e7f1e6-37f6-427e-b8c2-d5e17ad25428,d4e7f1e6-37f6-427e-b8c2-d5e17ad25428_1710928847432,/,False,daily_tip,99
stories_view,1710928869274000,d4e7f1e6-37f6-427e-b8c2-d5e17ad25428,d4e7f1e6-37f6-427e-b8c2-d5e17ad25428_1710928847432,/,False,affirmation,507
stories_view,1710928874093000,d4e7f1e6-37f6-427e-b8c2-d5e17ad25428,d4e7f1e6-37f6-427e-b8c2-d5e17ad25428_1710928847432,/,False,daily_tip,99
stories_view,1710928874948000,d4e7f1e6-37f6-427e-b8c2-d5e17ad25428,d4e7f1e6-37f6-427e-b8c2-d5e17ad25428_1710928847432,/,False,affirmation,507
stories_view,1710928876101000,d4e7f1e6-37f6-427e-b8c2-d5e17ad25428,d4e7f1e6-37f6-427e-b8c2-d5e17ad25428_1710928847432,/,False,daily_tip,99
stories_view,1710928876753000,d4e7f1e6-37f6-427e-b8c2-d5e17ad25428,d4e7f1e6-37f6-427e-b8c2-d5e17ad25428_1710928847432,/,False,fact,1
stories_view,1710928883183000,d4e7f1e6-37f6-427e-b8c2-d5e17ad25428,d4e7f1e6-37f6-427e-b8c2-d5e17ad25428_1710928847432,/,False,question,310
stories_view,1710930357362000,049473c6-f18f-4e61-a85d-30009472ba20,049473c6-f18f-4e61-a85d-30009472ba20_1710930352381,/,False,daily_tip,43
stories_view,1710932317855000,049473c6-f18f-4e61-a85d-30009472ba20,049473c6-f18f-4e61-a85d-30009472ba20_1710932283554,/,False,fact,17
stories_view,1710929821394000,e0ab2ca1-2c93-4bc7-b0cd-3af9f89e7ef4,e0ab2ca1-2c93-4bc7-b0cd-3af9f89e7ef4_1710929818337,/,False,daily_tip,26
stories_view,1710929831339000,e0ab2ca1-2c93-4bc7-b0cd-3af9f89e7ef4,e0ab2ca1-2c93-4bc7-b0cd-3af9f89e7ef4_1710929818337,/,False,fact,41
stories_view,1710929843767000,e0ab2ca1-2c93-4bc7-b0cd-3af9f89e7ef4,e0ab2ca1-2c93-4bc7-b0cd-3af9f89e7ef4_1710929818337,/,False,question,203
stories_view,1710929850059000,e0ab2ca1-2c93-4bc7-b0cd-3af9f89e7ef4,e0ab2ca1-2c93-4bc7-b0cd-3af9f89e7ef4_1710929818337,/,False,affirmation,185
stories_view,1710929853299000,e0ab2ca1-2c93-4bc7-b0cd-3af9f89e7ef4,e0ab2ca1-2c93-4bc7-b0cd-3af9f89e7ef4_1710929818337,/,False,daily_tip,26
stories_view,1710929857195000,e0ab2ca1-2c93-4bc7-b0cd-3af9f89e7ef4,e0ab2ca1-2c93-4bc7-b0cd-3af9f89e7ef4_1710929818337,/,False,fact,41
stories_view,1710930222186000,654be444-6cbc-4d58-b227-225b27db2996,654be444-6cbc-4d58-b227-225b27db2996_1710930166310,/,False,daily_tip,92
stories_view,1710930273524000,654be444-6cbc-4d58-b227-225b27db2996,654be444-6cbc-4d58-b227-225b27db2996_1710930166310,/,False,affirmation,278
stories_view,1710930275641000,654be444-6cbc-4d58-b227-225b27db2996,654be444-6cbc-4d58-b227-225b27db2996_1710930166310,/,False,daily_tip,92
stories_view,1710930277688000,654be444-6cbc-4d58-b227-225b27db2996,654be444-6cbc-4d58-b227-225b27db2996_1710930166310,/,False,affirmation,278
stories_view,1710930278882000,654be444-6cbc-4d58-b227-225b27db2996,654be444-6cbc-4d58-b227-225b27db2996_1710930166310,/,False,daily_tip,92
stories_view,1710931961250000,654be444-6cbc-4d58-b227-225b27db2996,654be444-6cbc-4d58-b227-225b27db2996_1710931924333,/,False,fact,132
stories_view,1710931962044000,654be444-6cbc-4d58-b227-225b27db2996,654be444-6cbc-4d58-b227-225b27db2996_1710931924333,/,False,question,318
stories_view,1710931963321000,654be444-6cbc-4d58-b227-225b27db2996,654be444-6cbc-4d58-b227-225b27db2996_1710931924333,/,False,affirmation,278
stories_view,1710931963460000,654be444-6cbc-4d58-b227-225b27db2996,654be444-6cbc-4d58-b227-225b27db2996_1710931924333,/,False,daily_tip,92
stories_view,1710931294457000,0211c784-d8c0-4131-9fa8-2dc48687f008,0211c784-d8c0-4131-9fa8-2dc48687f008_1710931287467,/,False,daily_tip,31
stories_view,1710928886818000,54bc6a57-f407-4895-9a42-79aa628e44c4,54bc6a57-f407-4895-9a42-79aa628e44c4_1710928858099,/,False,affirmation,396
stories_view,1710928892096000,54bc6a57-f407-4895-9a42-79aa628e44c4,54bc6a57-f407-4895-9a42-79aa628e44c4_1710928858099,/,False,daily_tip,62
stories_view,1710928911926000,54bc6a57-f407-4895-9a42-79aa628e44c4,54bc6a57-f407-4895-9a42-79aa628e44c4_1710928858099,/,False,fact,130
stories_view,1710928916623000,54bc6a57-f407-4895-9a42-79aa628e44c4,54bc6a57-f407-4895-9a42-79aa628e44c4_1710928858099,/,False,question,146
