event_name,event_timestamp,user_pseudo_id,unique_session_id,data.path,user_properties.ab_tooltips_enabled,event_properties.placement
paywall_show_cross,1710685370420000,e8cd675f-4e79-4a90-952a-99cdc822ff03,e8cd675f-4e79-4a90-952a-99cdc822ff03_1710685131954,/,False,onboarding-default
paywall_show_cross,1710941448941000,0237bc6a-6200-4bcd-99a7-2f706f258e2d,0237bc6a-6200-4bcd-99a7-2f706f258e2d_1710941338299,/,False,onboarding-default
paywall_show_cross,1710942284354000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942092685,/,False,onboarding-default
paywall_show_cross,1710942303440000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942092685,/,False,onboarding-default
paywall_show_cross,1710942309482000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942092685,/,False,onboarding-default
paywall_show_cross,1710942341125000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942092685,/,False,onboarding-default
paywall_show_cross,1710942549771000,db018c39-a47f-4a97-b026-6fedf3874db3,db018c39-a47f-4a97-b026-6fedf3874db3_1710942423709,/,False,onboarding-default
paywall_show_cross,1710942774440000,f3f75a05-e7d7-4dee-844c-fdba6e4f4db5,f3f75a05-e7d7-4dee-844c-fdba6e4f4db5_1710942669644,/,False,onboarding-default
paywall_show_cross,1710942923273000,68d9c205-d33d-4b68-98ae-d2e99220f7ee,68d9c205-d33d-4b68-98ae-d2e99220f7ee_1710942809851,/,False,onboarding-default
paywall_show_cross,1710150753675000,3aea4257-124f-4bc6-852d-706f07b0443b,3aea4257-124f-4bc6-852d-706f07b0443b_1710150734061,/,False,onboarding-default
paywall_show_cross,1710338433200000,6d5194d5-e1ea-4fe0-b95c-e801cb77abc7,6d5194d5-e1ea-4fe0-b95c-e801cb77abc7_1710338414530,/,False,onboarding-default
paywall_show_cross,1710944491753000,ebb2d49b-6956-4130-900e-81a15789c31e,ebb2d49b-6956-4130-900e-81a15789c31e_1710944217174,/,False,onboarding-default
paywall_show_cross,1710948762006000,b2555300-7ccc-4770-894d-716d9098fbe0,b2555300-7ccc-4770-894d-716d9098fbe0_1710948735984,/,False,onboarding-default
paywall_show_cross,1710948636077000,7bbe6f76-5e4f-466e-bcf1-d90d10ab20c1,7bbe6f76-5e4f-466e-bcf1-d90d10ab20c1_1710948348494,/,,onboarding-default
paywall_show_cross,1709469472621000,e8959c1c-100f-4725-af5f-a3057cabf9be,e8959c1c-100f-4725-af5f-a3057cabf9be_1709469453215,/,False,onboarding-default
paywall_show_cross,1710844932157000,00452094-4551-4729-9d69-891bba2298b9,00452094-4551-4729-9d69-891bba2298b9_1710844913700,/,False,onboarding-default
paywall_show_cross,1710947414618000,f305973a-e0f3-461e-8db5-201125d67693,f305973a-e0f3-461e-8db5-201125d67693_1710947285014,/,False,onboarding-default
paywall_show_cross,1710948199610000,08bdd14e-0cd4-43db-8658-84d40af8d3e0,08bdd14e-0cd4-43db-8658-84d40af8d3e0_1710948063958,/,False,onboarding-default
paywall_show_cross,1710948278913000,08bdd14e-0cd4-43db-8658-84d40af8d3e0,08bdd14e-0cd4-43db-8658-84d40af8d3e0_1710948063958,/,False,onboarding-default
paywall_show_cross,1710948303301000,08bdd14e-0cd4-43db-8658-84d40af8d3e0,08bdd14e-0cd4-43db-8658-84d40af8d3e0_1710948063958,/,False,onboarding-default
paywall_show_cross,1710948616496000,bedae9b3-de8e-446f-a149-1dca49b8ea53,bedae9b3-de8e-446f-a149-1dca49b8ea53_1710948348494,/,False,onboarding-default
paywall_show_cross,1710949276997000,bde653f5-11fc-4579-af9a-de6cba808461,bde653f5-11fc-4579-af9a-de6cba808461_1710949148952,/,False,onboarding-default
paywall_show_cross,1710950023291000,1893bb4a-0e43-4a82-a921-721da958a10b,1893bb4a-0e43-4a82-a921-721da958a10b_1710949846935,/,False,onboarding-default
paywall_show_cross,1710951127161000,b544db4e-717b-4be0-af28-fa4b266bd081,b544db4e-717b-4be0-af28-fa4b266bd081_1710951108105,/,False,onboarding-default
paywall_show_cross,1708123772352000,418599a9-b149-453a-a712-fc687c2cca79,418599a9-b149-453a-a712-fc687c2cca79_1708123754100,/,False,onboarding-default
paywall_show_cross,1710952783748000,0154b0aa-f0d1-4e27-8ffd-d420cdb53564,0154b0aa-f0d1-4e27-8ffd-d420cdb53564_1710952764717,/,False,onboarding-default
paywall_show_cross,1710950457533000,75b3130c-b455-4ec0-b432-7cb4a09f590c,75b3130c-b455-4ec0-b432-7cb4a09f590c_1710950438832,/,False,onboarding-default
paywall_show_cross,1710673510864000,1e920dea-da66-46f5-a19e-596fe9b1516e,1e920dea-da66-46f5-a19e-596fe9b1516e_1710673491545,/,False,onboarding-default
paywall_show_cross,1710951811140000,9aa31433-baf6-4beb-9fba-d20bb56fbcc0,9aa31433-baf6-4beb-9fba-d20bb56fbcc0_1710951792502,/,False,onboarding-default
paywall_show_cross,1710951827705000,9aa31433-baf6-4beb-9fba-d20bb56fbcc0,9aa31433-baf6-4beb-9fba-d20bb56fbcc0_1710951792502,/,False,onboarding-default
paywall_show_cross,1710951811872000,358d98b2-a21b-48d6-b185-e7cb0ac47381,358d98b2-a21b-48d6-b185-e7cb0ac47381_1710951587735,/,False,onboarding-default
paywall_show_cross,1710952437494000,340c0df3-804a-45fd-833d-4fbe3e9afef1,340c0df3-804a-45fd-833d-4fbe3e9afef1_1710952297041,/,False,onboarding-default
paywall_show_cross,1710952453603000,340c0df3-804a-45fd-833d-4fbe3e9afef1,340c0df3-804a-45fd-833d-4fbe3e9afef1_1710952297041,/,False,onboarding-default
paywall_show_cross,1710952460786000,340c0df3-804a-45fd-833d-4fbe3e9afef1,340c0df3-804a-45fd-833d-4fbe3e9afef1_1710952297041,/,False,onboarding-default
paywall_show_cross,1710952472490000,340c0df3-804a-45fd-833d-4fbe3e9afef1,340c0df3-804a-45fd-833d-4fbe3e9afef1_1710952297041,/,False,onboarding-default
paywall_show_cross,1710953602824000,e145e89a-f278-43ff-961d-e36dc4642773,e145e89a-f278-43ff-961d-e36dc4642773_1710953274193,/,False,onboarding-default
paywall_show_cross,1710953828128000,7d092379-98f0-41ea-95f4-3112bdbccfe0,7d092379-98f0-41ea-95f4-3112bdbccfe0_1710953672036,/,False,onboarding-default
paywall_show_cross,1710953843033000,7d092379-98f0-41ea-95f4-3112bdbccfe0,7d092379-98f0-41ea-95f4-3112bdbccfe0_1710953672036,/,False,onboarding-default
paywall_show_cross,1710953856565000,7d092379-98f0-41ea-95f4-3112bdbccfe0,7d092379-98f0-41ea-95f4-3112bdbccfe0_1710953672036,/,False,onboarding-default
paywall_show_cross,1710953882146000,9463ea66-a85a-48d4-b0ee-f5645a24f913,9463ea66-a85a-48d4-b0ee-f5645a24f913_1710953780152,/,False,onboarding-default
paywall_show_cross,1710957211427000,5ad06de2-6125-45d7-9b88-9f9968923bee,5ad06de2-6125-45d7-9b88-9f9968923bee_1710957192499,/,False,onboarding-default
paywall_show_cross,1710763715780000,1b4ef0a9-47c6-462f-abb6-edbcc40b10ca,1b4ef0a9-47c6-462f-abb6-edbcc40b10ca_1710763696340,/,False,onboarding-default
paywall_show_cross,1710828785614000,b7723adb-af5c-402d-b896-e0ca7cbf043a,b7723adb-af5c-402d-b896-e0ca7cbf043a_1710828766095,/,False,onboarding-default
paywall_show_cross,1710914513207000,b7723adb-af5c-402d-b896-e0ca7cbf043a,b7723adb-af5c-402d-b896-e0ca7cbf043a_1710914493470,/,False,onboarding-default
paywall_show_cross,1710957121449000,b7723adb-af5c-402d-b896-e0ca7cbf043a,b7723adb-af5c-402d-b896-e0ca7cbf043a_1710957101813,/,False,onboarding-default
paywall_show_cross,1710957130636000,b7723adb-af5c-402d-b896-e0ca7cbf043a,b7723adb-af5c-402d-b896-e0ca7cbf043a_1710957101813,/,False,onboarding-default
paywall_show_cross,1710956374510000,9e5261c5-3c2f-44ed-81ff-3f12cc20df38,9e5261c5-3c2f-44ed-81ff-3f12cc20df38_1710956279022,/,False,onboarding-default
paywall_show_cross,1710954512675000,10f0e408-8881-4896-9011-82a4bdd4ca3c,10f0e408-8881-4896-9011-82a4bdd4ca3c_1710954248024,/,False,onboarding-default
paywall_show_cross,1710954536975000,10f0e408-8881-4896-9011-82a4bdd4ca3c,10f0e408-8881-4896-9011-82a4bdd4ca3c_1710954248024,/,False,onboarding-default
paywall_show_cross,1710954620192000,10f0e408-8881-4896-9011-82a4bdd4ca3c,10f0e408-8881-4896-9011-82a4bdd4ca3c_1710954248024,/,False,onboarding-default
paywall_show_cross,1710954649071000,10f0e408-8881-4896-9011-82a4bdd4ca3c,10f0e408-8881-4896-9011-82a4bdd4ca3c_1710954248024,/,False,onboarding-default
paywall_show_cross,1710954659512000,10f0e408-8881-4896-9011-82a4bdd4ca3c,10f0e408-8881-4896-9011-82a4bdd4ca3c_1710954248024,/,False,onboarding-default
paywall_show_cross,1710954665015000,10f0e408-8881-4896-9011-82a4bdd4ca3c,10f0e408-8881-4896-9011-82a4bdd4ca3c_1710954248024,/,False,onboarding-default
paywall_show_cross,1710954674954000,10f0e408-8881-4896-9011-82a4bdd4ca3c,10f0e408-8881-4896-9011-82a4bdd4ca3c_1710954248024,/,False,onboarding-default
paywall_show_cross,1710954688265000,10f0e408-8881-4896-9011-82a4bdd4ca3c,10f0e408-8881-4896-9011-82a4bdd4ca3c_1710954248024,/,False,onboarding-default
paywall_show_cross,1710954619051000,70facd3e-c6b7-4678-97e8-c449d1c970ce,70facd3e-c6b7-4678-97e8-c449d1c970ce_1710954444106,/,False,onboarding-default
paywall_show_cross,1710956089599000,754e052f-8455-4e6f-9391-dc29e0df1ebe,754e052f-8455-4e6f-9391-dc29e0df1ebe_1710955892277,/,False,onboarding-default
paywall_show_cross,1710956129679000,754e052f-8455-4e6f-9391-dc29e0df1ebe,754e052f-8455-4e6f-9391-dc29e0df1ebe_1710955892277,/,False,onboarding-default
paywall_show_cross,1710956144613000,754e052f-8455-4e6f-9391-dc29e0df1ebe,754e052f-8455-4e6f-9391-dc29e0df1ebe_1710955892277,/,False,onboarding-default
paywall_show_cross,1710956470715000,e3d05cd6-17d0-46b4-a0fb-c2e600ea1596,e3d05cd6-17d0-46b4-a0fb-c2e600ea1596_1710956311715,/,False,onboarding-default
paywall_show_cross,1710956962954000,b2da4615-0795-4a00-ab71-ee8ea90b3398,b2da4615-0795-4a00-ab71-ee8ea90b3398_1710956812237,/,False,onboarding-default
paywall_show_cross,1710956992455000,b2da4615-0795-4a00-ab71-ee8ea90b3398,b2da4615-0795-4a00-ab71-ee8ea90b3398_1710956812237,/,False,onboarding-default
paywall_show_cross,1710958699998000,f8424744-fbcc-48cf-bc2f-412cb9d3f234,f8424744-fbcc-48cf-bc2f-412cb9d3f234_1710958681381,/,False,onboarding-default
paywall_show_cross,1710959634221000,b45818a8-5995-4b59-bdf9-c8a0b415d1cd,b45818a8-5995-4b59-bdf9-c8a0b415d1cd_1710959606122,/,False,onboarding-default
paywall_show_cross,1710959647662000,b45818a8-5995-4b59-bdf9-c8a0b415d1cd,b45818a8-5995-4b59-bdf9-c8a0b415d1cd_1710959606122,/,False,onboarding-default
paywall_show_cross,1710959342535000,b3f23fd5-b3bd-4c14-a3c4-0e46fb279826,b3f23fd5-b3bd-4c14-a3c4-0e46fb279826_1710959323505,/,False,onboarding-default
paywall_show_cross,1710823738925000,140fd3b1-9e7a-4807-a3bf-59790f0546ac,140fd3b1-9e7a-4807-a3bf-59790f0546ac_1710823720460,/,False,onboarding-default
paywall_show_cross,1710960338417000,5bcd7a56-12f9-4f61-aed0-d9251911c56e,5bcd7a56-12f9-4f61-aed0-d9251911c56e_1710960319362,/,False,onboarding-default
paywall_show_cross,1710960921500000,f2a3eff0-c899-4a7c-9bcf-908320d94264,f2a3eff0-c899-4a7c-9bcf-908320d94264_1710960900009,/,False,onboarding-default
paywall_show_cross,1710960955312000,f2a3eff0-c899-4a7c-9bcf-908320d94264,f2a3eff0-c899-4a7c-9bcf-908320d94264_1710960900009,/,False,onboarding-default
paywall_show_cross,1710958177754000,c034d34d-178d-4f00-8e38-0247c60f9a13,c034d34d-178d-4f00-8e38-0247c60f9a13_1710958042517,/,False,onboarding-default
paywall_show_cross,1710958194914000,c034d34d-178d-4f00-8e38-0247c60f9a13,c034d34d-178d-4f00-8e38-0247c60f9a13_1710958042517,/,False,onboarding-default
paywall_show_cross,1710958391739000,c034d34d-178d-4f00-8e38-0247c60f9a13,c034d34d-178d-4f00-8e38-0247c60f9a13_1710958042517,/,False,onboarding-default
paywall_show_cross,1710958407570000,c034d34d-178d-4f00-8e38-0247c60f9a13,c034d34d-178d-4f00-8e38-0247c60f9a13_1710958042517,/,False,onboarding-default
paywall_show_cross,1710958415721000,c034d34d-178d-4f00-8e38-0247c60f9a13,c034d34d-178d-4f00-8e38-0247c60f9a13_1710958042517,/,False,onboarding-default
paywall_show_cross,1710958429362000,c034d34d-178d-4f00-8e38-0247c60f9a13,c034d34d-178d-4f00-8e38-0247c60f9a13_1710958042517,/,False,onboarding-default
paywall_show_cross,1710958529740000,139e40f8-e1ae-4e99-a906-bd4e837c05d0,139e40f8-e1ae-4e99-a906-bd4e837c05d0_1710958404904,/,False,onboarding-default
paywall_show_cross,1710959037534000,3cd5a1fe-a65e-4ea8-807e-c1708bc9e30c,3cd5a1fe-a65e-4ea8-807e-c1708bc9e30c_1710958823410,/,False,onboarding-default
paywall_show_cross,1710959325316000,fafe17ba-083d-4b4d-9502-634ab6418447,fafe17ba-083d-4b4d-9502-634ab6418447_1710959188542,/,False,onboarding-default
paywall_show_cross,1710959565369000,67ba6b68-0366-4be5-8fb3-b6dbb5378d42,67ba6b68-0366-4be5-8fb3-b6dbb5378d42_1710959383411,/,False,onboarding-default
paywall_show_cross,1710959596255000,67ba6b68-0366-4be5-8fb3-b6dbb5378d42,67ba6b68-0366-4be5-8fb3-b6dbb5378d42_1710959383411,/,False,onboarding-default
paywall_show_cross,1710959607074000,67ba6b68-0366-4be5-8fb3-b6dbb5378d42,67ba6b68-0366-4be5-8fb3-b6dbb5378d42_1710959383411,/,False,onboarding-default
paywall_show_cross,1710959620247000,67ba6b68-0366-4be5-8fb3-b6dbb5378d42,67ba6b68-0366-4be5-8fb3-b6dbb5378d42_1710959383411,/,False,onboarding-default
paywall_show_cross,1710960152445000,33566200-bfbf-45aa-81d2-cba9a7a51861,33566200-bfbf-45aa-81d2-cba9a7a51861_1710960024513,/,False,onboarding-default
paywall_show_cross,1710960170532000,33566200-bfbf-45aa-81d2-cba9a7a51861,33566200-bfbf-45aa-81d2-cba9a7a51861_1710960024513,/,False,onboarding-default
paywall_show_cross,1710960178730000,33566200-bfbf-45aa-81d2-cba9a7a51861,33566200-bfbf-45aa-81d2-cba9a7a51861_1710960024513,/,False,onboarding-default
paywall_show_cross,1710960198418000,33566200-bfbf-45aa-81d2-cba9a7a51861,33566200-bfbf-45aa-81d2-cba9a7a51861_1710960024513,/,False,onboarding-default
paywall_show_cross,1710960913215000,f7665812-d273-4ed7-87f7-b8dbe8034d4a,f7665812-d273-4ed7-87f7-b8dbe8034d4a_1710960670751,/,False,onboarding-default
paywall_show_cross,1710963672623000,2b969b36-e4f8-4503-b70b-e99eaeed7cf4,2b969b36-e4f8-4503-b70b-e99eaeed7cf4_1710963539324,/,True,onboarding-default
paywall_show_cross,1710946838504000,00452094-4551-4729-9d69-891bba2298b9,00452094-4551-4729-9d69-891bba2298b9_1710946819410,/,False,onboarding-default
paywall_show_cross,1710962352862000,846d9a73-fe71-4956-a33a-8a5a1a74870b,846d9a73-fe71-4956-a33a-8a5a1a74870b_1710962245539,/,False,onboarding-default
paywall_show_cross,1710901530858000,5bf230ce-6055-4917-a92f-b644baf15ec0,5bf230ce-6055-4917-a92f-b644baf15ec0_1710901512256,/,False,onboarding-default
paywall_show_cross,1710902788981000,25afcd7a-aef2-412f-a36a-6a8f640868d5,25afcd7a-aef2-412f-a36a-6a8f640868d5_1710902746857,/,False,onboarding-default
paywall_show_cross,1710900453639000,666b8437-0932-4c1c-9ed9-2dae32a31583,666b8437-0932-4c1c-9ed9-2dae32a31583_1710900248633,/,False,onboarding-default
paywall_show_cross,1710900474618000,666b8437-0932-4c1c-9ed9-2dae32a31583,666b8437-0932-4c1c-9ed9-2dae32a31583_1710900248633,/,False,onboarding-default
paywall_show_cross,1710900489462000,666b8437-0932-4c1c-9ed9-2dae32a31583,666b8437-0932-4c1c-9ed9-2dae32a31583_1710900248633,/,False,onboarding-default
paywall_show_cross,1710900512801000,666b8437-0932-4c1c-9ed9-2dae32a31583,666b8437-0932-4c1c-9ed9-2dae32a31583_1710900248633,/,False,onboarding-default
paywall_show_cross,1710900523470000,666b8437-0932-4c1c-9ed9-2dae32a31583,666b8437-0932-4c1c-9ed9-2dae32a31583_1710900248633,/,False,onboarding-default
paywall_show_cross,1710901559866000,47906572-0bea-42fb-a516-ad379f3bac30,47906572-0bea-42fb-a516-ad379f3bac30_1710901377274,/,False,onboarding-default
paywall_show_cross,1710902078332000,ce5e2ac1-c0ed-4b54-b142-7f4d2634c750,ce5e2ac1-c0ed-4b54-b142-7f4d2634c750_1710901908091,/,False,onboarding-default
paywall_show_cross,1710902099981000,ce5e2ac1-c0ed-4b54-b142-7f4d2634c750,ce5e2ac1-c0ed-4b54-b142-7f4d2634c750_1710901908091,/,False,onboarding-default
paywall_show_cross,1710903196550000,d2b54ad0-dda0-4fe2-aab9-4663f5e86b54,d2b54ad0-dda0-4fe2-aab9-4663f5e86b54_1710902938133,/,False,onboarding-default
paywall_show_cross,1710965423130000,4495403a-6ec0-4261-8c4f-89a1508a9fc9,4495403a-6ec0-4261-8c4f-89a1508a9fc9_1710965403844,/,False,onboarding-default
paywall_show_cross,1710964968918000,adfbd0b8-f29c-4c30-87b8-0b9f4bdf4797,adfbd0b8-f29c-4c30-87b8-0b9f4bdf4797_1710964968892,/,False,onboarding-default
paywall_show_cross,1710967159439000,cce91108-ada9-4234-9a49-debe756ae2ac,cce91108-ada9-4234-9a49-debe756ae2ac_1710967138711,/,False,onboarding-default
paywall_show_cross,1709145782389000,b04fe8c9-5e06-44cf-a37f-b51ac4620a6d,b04fe8c9-5e06-44cf-a37f-b51ac4620a6d_1709145762895,/,False,onboarding-default
paywall_show_cross,1710964858143000,b04fe8c9-5e06-44cf-a37f-b51ac4620a6d,b04fe8c9-5e06-44cf-a37f-b51ac4620a6d_1710964823238,/,False,onboarding-default
paywall_show_cross,1710295839542000,6b2c69e8-e130-4ee4-a42e-5883bd08532d,6b2c69e8-e130-4ee4-a42e-5883bd08532d_1710295820481,/,False,onboarding-default
paywall_show_cross,1710965497105000,ea05cd28-2199-4434-8d12-111e717bdd4e,ea05cd28-2199-4434-8d12-111e717bdd4e_1710965404973,/,False,onboarding-default
paywall_show_cross,1710965901930000,ca5649b8-721f-43f4-82ab-0e849c0c3cb6,ca5649b8-721f-43f4-82ab-0e849c0c3cb6_1710965663409,/,False,onboarding-default
paywall_show_cross,1710967047977000,d2aa1270-ea72-4a2f-a074-6dd83bd73cb9,d2aa1270-ea72-4a2f-a074-6dd83bd73cb9_1710966895000,/,False,onboarding-default
paywall_show_cross,1710967869438000,e7ed50a7-0116-4e99-b657-1dc9e7151ffa,e7ed50a7-0116-4e99-b657-1dc9e7151ffa_1710967690977,/,False,onboarding-default
paywall_show_cross,1710967883543000,e7ed50a7-0116-4e99-b657-1dc9e7151ffa,e7ed50a7-0116-4e99-b657-1dc9e7151ffa_1710967690977,/,False,onboarding-default
paywall_show_cross,1710967931665000,e7ed50a7-0116-4e99-b657-1dc9e7151ffa,e7ed50a7-0116-4e99-b657-1dc9e7151ffa_1710967690977,/,False,onboarding-default
paywall_show_cross,1710967948435000,e7ed50a7-0116-4e99-b657-1dc9e7151ffa,e7ed50a7-0116-4e99-b657-1dc9e7151ffa_1710967690977,/,False,onboarding-default
paywall_show_cross,1710967943237000,b27b8466-7c6e-42d0-b1e7-340f48334298,b27b8466-7c6e-42d0-b1e7-340f48334298_1710967824233,/,False,onboarding-default
paywall_show_cross,1710967962198000,b27b8466-7c6e-42d0-b1e7-340f48334298,b27b8466-7c6e-42d0-b1e7-340f48334298_1710967824233,/,False,onboarding-default
paywall_show_cross,1710967973776000,b27b8466-7c6e-42d0-b1e7-340f48334298,b27b8466-7c6e-42d0-b1e7-340f48334298_1710967824233,/,False,onboarding-default
paywall_show_cross,1710968433199000,898d2b22-b92c-4902-ab41-20325402f1aa,898d2b22-b92c-4902-ab41-20325402f1aa_1710968414882,/,False,onboarding-default
paywall_show_cross,1708790066149000,5394aa5d-e3a2-4f4b-86ca-93b84bfeb007,5394aa5d-e3a2-4f4b-86ca-93b84bfeb007_1708790044976,/,False,onboarding-default
paywall_show_cross,1710970618109000,1df649e8-fa60-4057-9ade-c3b6d2ce72e7,1df649e8-fa60-4057-9ade-c3b6d2ce72e7_1710970108477,/,False,onboarding-default
