event_name,event_timestamp,user_pseudo_id,unique_session_id,data.path,event_properties.variationId
event_paywall_open,1710894258391000,d5597eb2-25d4-4424-ae70-5a7deba4b201,d5597eb2-25d4-4424-ae70-5a7deba4b201_1710894047110,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710894410215000,d5597eb2-25d4-4424-ae70-5a7deba4b201,d5597eb2-25d4-4424-ae70-5a7deba4b201_1710894047110,/,f1f758c6-f81a-4133-8d64-b8fb6286260d
event_paywall_open,1710894457583000,d5597eb2-25d4-4424-ae70-5a7deba4b201,d5597eb2-25d4-4424-ae70-5a7deba4b201_1710894047110,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710894221394000,d0b01eb8-d4b5-4f3d-97cb-f49a0d606e44,d0b01eb8-d4b5-4f3d-97cb-f49a0d606e44_1710894094523,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710895093457000,9a874124-8bf1-4070-8cca-68a006a36a37,9a874124-8bf1-4070-8cca-68a006a36a37_1710894794486,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710895160971000,9a874124-8bf1-4070-8cca-68a006a36a37,9a874124-8bf1-4070-8cca-68a006a36a37_1710894794486,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710895787913000,b901edde-75f7-4031-b346-dc4ebfb05e55,b901edde-75f7-4031-b346-dc4ebfb05e55_1710895690698,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1707614803251000,b3336ce4-fc89-461b-8532-9ae72e14a1d5,b3336ce4-fc89-461b-8532-9ae72e14a1d5_1707614799223,/,9430e36a-4887-4f28-a2c4-cf3a5971e33e
event_paywall_open,1709395225433000,001caa52-6f22-4c97-acbe-5d3eb1922080,001caa52-6f22-4c97-acbe-5d3eb1922080_1709395220779,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710898787361000,001caa52-6f22-4c97-acbe-5d3eb1922080,001caa52-6f22-4c97-acbe-5d3eb1922080_1710898786133,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710898824125000,001caa52-6f22-4c97-acbe-5d3eb1922080,001caa52-6f22-4c97-acbe-5d3eb1922080_1710898786133,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710898827002000,001caa52-6f22-4c97-acbe-5d3eb1922080,001caa52-6f22-4c97-acbe-5d3eb1922080_1710898786133,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710898833040000,001caa52-6f22-4c97-acbe-5d3eb1922080,001caa52-6f22-4c97-acbe-5d3eb1922080_1710898786133,/,f1f758c6-f81a-4133-8d64-b8fb6286260d
event_paywall_open,1710898878692000,001caa52-6f22-4c97-acbe-5d3eb1922080,001caa52-6f22-4c97-acbe-5d3eb1922080_1710898786133,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710899395762000,c1e2c053-3d0b-4a6a-8ea4-59056cf23d5c,c1e2c053-3d0b-4a6a-8ea4-59056cf23d5c_1710899394300,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710787206857000,73b6a798-c6a9-44e8-bfa2-10c4b2c37f03,73b6a798-c6a9-44e8-bfa2-10c4b2c37f03_1710787205278,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710896771382000,b460aa60-c654-497a-bea9-2274355b31a5,b460aa60-c654-497a-bea9-2274355b31a5_1710896698273,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710897590421000,d71a5d5a-dd1a-47c4-9777-5ec0794c27d9,d71a5d5a-dd1a-47c4-9777-5ec0794c27d9_1710897480628,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710897674649000,d71a5d5a-dd1a-47c4-9777-5ec0794c27d9,d71a5d5a-dd1a-47c4-9777-5ec0794c27d9_1710897480628,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710898347676000,048f1ff0-26ef-4f6c-8603-0e176aba4a2b,048f1ff0-26ef-4f6c-8603-0e176aba4a2b_1710898246855,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710898526300000,3db1b59d-2ff8-43c5-986e-e99dd2ac9dc4,3db1b59d-2ff8-43c5-986e-e99dd2ac9dc4_1710898389183,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710899342638000,485f1ffd-084e-4814-a16b-50148a2e63ec,485f1ffd-084e-4814-a16b-50148a2e63ec_1710899189604,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710899372828000,485f1ffd-084e-4814-a16b-50148a2e63ec,485f1ffd-084e-4814-a16b-50148a2e63ec_1710899189604,/,f1f758c6-f81a-4133-8d64-b8fb6286260d
event_paywall_open,1710899377155000,485f1ffd-084e-4814-a16b-50148a2e63ec,485f1ffd-084e-4814-a16b-50148a2e63ec_1710899189604,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710899586755000,8bbc3b6f-347c-4cd4-92f7-134a7569c454,8bbc3b6f-347c-4cd4-92f7-134a7569c454_1710899343094,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710899575064000,28802c69-ad26-4184-acda-239f1349835d,28802c69-ad26-4184-acda-239f1349835d_1710899443108,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1708416276041000,3f9530b0-47f4-4434-9d12-3f91db3d7443,3f9530b0-47f4-4434-9d12-3f91db3d7443_1708416273196,/,9430e36a-4887-4f28-a2c4-cf3a5971e33e
event_paywall_open,1710932252549000,3f9530b0-47f4-4434-9d12-3f91db3d7443,3f9530b0-47f4-4434-9d12-3f91db3d7443_1710932249992,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710929830969000,ef7ad985-d132-43e3-873e-5443d8ac1c9e,ef7ad985-d132-43e3-873e-5443d8ac1c9e_1710929828154,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710930485148000,073847e0-1996-43e2-b81b-eea964a81326,073847e0-1996-43e2-b81b-eea964a81326_1710929984781,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710929382349000,50e6bfbe-b88a-48fc-9fce-9d0edf1c27cb,50e6bfbe-b88a-48fc-9fce-9d0edf1c27cb_1710929150420,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710929424517000,50e6bfbe-b88a-48fc-9fce-9d0edf1c27cb,50e6bfbe-b88a-48fc-9fce-9d0edf1c27cb_1710929150420,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710929442111000,50e6bfbe-b88a-48fc-9fce-9d0edf1c27cb,50e6bfbe-b88a-48fc-9fce-9d0edf1c27cb_1710929150420,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710932266698000,cba1d092-a740-4375-861b-8115769793da,cba1d092-a740-4375-861b-8115769793da_1710932041947,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710932291723000,cba1d092-a740-4375-861b-8115769793da,cba1d092-a740-4375-861b-8115769793da_1710932041947,/,f1f758c6-f81a-4133-8d64-b8fb6286260d
event_paywall_open,1705824922462000,70afcf35-0792-4f0b-a643-eaffc6b69e50,70afcf35-0792-4f0b-a643-eaffc6b69e50_1705824918368,/,f6f87b59-2c59-4152-bed9-09b0cb8cad97
event_paywall_open,1710682064884000,70afcf35-0792-4f0b-a643-eaffc6b69e50,70afcf35-0792-4f0b-a643-eaffc6b69e50_1710682060205,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710934312649000,06608406-9990-4380-bd33-44c881dfd165,06608406-9990-4380-bd33-44c881dfd165_1710934310698,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710299569617000,db24f913-7776-4fb7-b4f5-c6923df3cd64,db24f913-7776-4fb7-b4f5-c6923df3cd64_1710299566180,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710935129506000,db24f913-7776-4fb7-b4f5-c6923df3cd64,db24f913-7776-4fb7-b4f5-c6923df3cd64_1710935127134,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710934233087000,55ee4065-f7bd-4008-883f-cdc63ae38cd8,55ee4065-f7bd-4008-883f-cdc63ae38cd8_1710934227112,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710930842008000,a395c4e0-b082-4656-ab48-234e464d0dec,a395c4e0-b082-4656-ab48-234e464d0dec_1710930828154,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710930848599000,a395c4e0-b082-4656-ab48-234e464d0dec,a395c4e0-b082-4656-ab48-234e464d0dec_1710930828154,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710933496535000,a395c4e0-b082-4656-ab48-234e464d0dec,a395c4e0-b082-4656-ab48-234e464d0dec_1710933493787,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710932803743000,0ff4e69d-55b7-4f55-941f-2fd634f54ba6,0ff4e69d-55b7-4f55-941f-2fd634f54ba6_1710932581057,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710933254219000,a6fa30ba-57ca-49f6-9881-52b578b429bb,a6fa30ba-57ca-49f6-9881-52b578b429bb_1710933144806,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710933277812000,a6fa30ba-57ca-49f6-9881-52b578b429bb,a6fa30ba-57ca-49f6-9881-52b578b429bb_1710933144806,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710933298727000,a6fa30ba-57ca-49f6-9881-52b578b429bb,a6fa30ba-57ca-49f6-9881-52b578b429bb_1710933144806,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710933311629000,a6fa30ba-57ca-49f6-9881-52b578b429bb,a6fa30ba-57ca-49f6-9881-52b578b429bb_1710933144806,/,f1f758c6-f81a-4133-8d64-b8fb6286260d
event_paywall_open,1710933315787000,a6fa30ba-57ca-49f6-9881-52b578b429bb,a6fa30ba-57ca-49f6-9881-52b578b429bb_1710933144806,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710934368912000,68496974-2a50-44a4-b450-1164309e8fee,68496974-2a50-44a4-b450-1164309e8fee_1710933845851,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710934441896000,1ce593c6-706a-444e-91e5-0da090e74df9,1ce593c6-706a-444e-91e5-0da090e74df9_1710934316471,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710934465943000,1ce593c6-706a-444e-91e5-0da090e74df9,1ce593c6-706a-444e-91e5-0da090e74df9_1710934316471,/,f1f758c6-f81a-4133-8d64-b8fb6286260d
event_paywall_open,1710935087130000,a50b014a-fc50-4e03-b381-4485d6139735,a50b014a-fc50-4e03-b381-4485d6139735_1710934854687,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710937672372000,8ea24823-f1ef-480f-80b5-b9bc4563e229,8ea24823-f1ef-480f-80b5-b9bc4563e229_1710937670961,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710934897621000,a395c4e0-b082-4656-ab48-234e464d0dec,a395c4e0-b082-4656-ab48-234e464d0dec_1710934880554,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710934901950000,a395c4e0-b082-4656-ab48-234e464d0dec,a395c4e0-b082-4656-ab48-234e464d0dec_1710934880554,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710936837483000,a395c4e0-b082-4656-ab48-234e464d0dec,a395c4e0-b082-4656-ab48-234e464d0dec_1710936834861,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710939510810000,a395c4e0-b082-4656-ab48-234e464d0dec,a395c4e0-b082-4656-ab48-234e464d0dec_1710939501166,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710939516705000,a395c4e0-b082-4656-ab48-234e464d0dec,a395c4e0-b082-4656-ab48-234e464d0dec_1710939501166,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710936537853000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710936351431,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710936565171000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710936351431,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710936577565000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710936351431,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710936586312000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710936351431,/,f1f758c6-f81a-4133-8d64-b8fb6286260d
event_paywall_open,1710936499936000,2b66ffd7-306c-4ded-967a-e10759a16aa9,2b66ffd7-306c-4ded-967a-e10759a16aa9_1710936413246,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710936580310000,5a8ee028-07a8-47d0-a875-fc08e07f45b9,5a8ee028-07a8-47d0-a875-fc08e07f45b9_1710936446440,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710937187710000,66ca8776-b60f-4a69-a636-28f0d7acbb6a,66ca8776-b60f-4a69-a636-28f0d7acbb6a_1710936955191,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710939790251000,41b7bb9d-ada3-4818-a79f-39bcd4c7086f,41b7bb9d-ada3-4818-a79f-39bcd4c7086f_1710939786598,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710939616898000,023c3190-189d-4690-9dae-7b889c6c9279,023c3190-189d-4690-9dae-7b889c6c9279_1710939611366,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710942224166000,e8cd675f-4e79-4a90-952a-99cdc822ff03,e8cd675f-4e79-4a90-952a-99cdc822ff03_1710942222590,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710939969818000,ec281f1b-6479-48e6-bd68-f5e4fbb664cf,ec281f1b-6479-48e6-bd68-f5e4fbb664cf_1710939968731,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710939619433000,743dfffc-9d02-49b1-8ec3-bc72fb8c83d8,743dfffc-9d02-49b1-8ec3-bc72fb8c83d8_1710939617337,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710940995243000,1937fb7e-ee0c-47da-a453-88033334f288,1937fb7e-ee0c-47da-a453-88033334f288_1710940759574,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710941404641000,9748a2ab-df53-4f97-90fd-171da3f5484f,9748a2ab-df53-4f97-90fd-171da3f5484f_1710941189711,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710941431944000,0237bc6a-6200-4bcd-99a7-2f706f258e2d,0237bc6a-6200-4bcd-99a7-2f706f258e2d_1710941338299,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710942248490000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942092685,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710942265935000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942092685,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710942298936000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942092685,/,f1f758c6-f81a-4133-8d64-b8fb6286260d
event_paywall_open,1710942303440000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942092685,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710942307014000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942092685,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710942309482000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942092685,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710942329999000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942092685,/,f1f758c6-f81a-4133-8d64-b8fb6286260d
event_paywall_open,1710942341125000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942092685,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710942349106000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942092685,/,f1f758c6-f81a-4133-8d64-b8fb6286260d
event_paywall_open,1710942842501000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942841399,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710942532755000,db018c39-a47f-4a97-b026-6fedf3874db3,db018c39-a47f-4a97-b026-6fedf3874db3_1710942423709,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710942554036000,db018c39-a47f-4a97-b026-6fedf3874db3,db018c39-a47f-4a97-b026-6fedf3874db3_1710942423709,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710942757445000,f3f75a05-e7d7-4dee-844c-fdba6e4f4db5,f3f75a05-e7d7-4dee-844c-fdba6e4f4db5_1710942669644,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710942904688000,68d9c205-d33d-4b68-98ae-d2e99220f7ee,68d9c205-d33d-4b68-98ae-d2e99220f7ee_1710942809851,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710945591745000,3aea4257-124f-4bc6-852d-706f07b0443b,3aea4257-124f-4bc6-852d-706f07b0443b_1710945589134,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710943247418000,7c29151c-740a-487a-af38-bbca895c0fd3,7c29151c-740a-487a-af38-bbca895c0fd3_1710943246258,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710943223119000,6d5194d5-e1ea-4fe0-b95c-e801cb77abc7,6d5194d5-e1ea-4fe0-b95c-e801cb77abc7_1710943221898,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710946366944000,0ff4e69d-55b7-4f55-941f-2fd634f54ba6,0ff4e69d-55b7-4f55-941f-2fd634f54ba6_1710946365953,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710944474767000,ebb2d49b-6956-4130-900e-81a15789c31e,ebb2d49b-6956-4130-900e-81a15789c31e_1710944217174,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710945893649000,3079b182-4ab9-4bea-9c17-f13c8be1831b,3079b182-4ab9-4bea-9c17-f13c8be1831b_1710945661806,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710946320835000,ec939761-09ce-4805-9c09-db02bbe87b28,ec939761-09ce-4805-9c09-db02bbe87b28_1710946221440,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710948745020000,b2555300-7ccc-4770-894d-716d9098fbe0,b2555300-7ccc-4770-894d-716d9098fbe0_1710948735984,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710948632507000,7bbe6f76-5e4f-466e-bcf1-d90d10ab20c1,7bbe6f76-5e4f-466e-bcf1-d90d10ab20c1_1710948348494,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710948636077000,7bbe6f76-5e4f-466e-bcf1-d90d10ab20c1,7bbe6f76-5e4f-466e-bcf1-d90d10ab20c1_1710948348494,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710658813630000,e8959c1c-100f-4725-af5f-a3057cabf9be,e8959c1c-100f-4725-af5f-a3057cabf9be_1710658810749,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710897759619000,73b6a798-c6a9-44e8-bfa2-10c4b2c37f03,73b6a798-c6a9-44e8-bfa2-10c4b2c37f03_1710897757565,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710946821171000,00452094-4551-4729-9d69-891bba2298b9,00452094-4551-4729-9d69-891bba2298b9_1710946819410,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710947166501000,425c8faa-2ca7-4fa6-b348-7792e8ba7f12,425c8faa-2ca7-4fa6-b348-7792e8ba7f12_1710947165653,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710947041100000,f353cbc4-f5b7-4497-8018-8a7c30a350bc,f353cbc4-f5b7-4497-8018-8a7c30a350bc_1710946935644,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710947397618000,f305973a-e0f3-461e-8db5-201125d67693,f305973a-e0f3-461e-8db5-201125d67693_1710947285014,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710949037965000,1212a472-9626-4bbf-8723-37769ce0269f,1212a472-9626-4bbf-8723-37769ce0269f_1710948983371,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710948182615000,08bdd14e-0cd4-43db-8658-84d40af8d3e0,08bdd14e-0cd4-43db-8658-84d40af8d3e0_1710948063958,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710948270692000,08bdd14e-0cd4-43db-8658-84d40af8d3e0,08bdd14e-0cd4-43db-8658-84d40af8d3e0_1710948063958,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710948278914000,08bdd14e-0cd4-43db-8658-84d40af8d3e0,08bdd14e-0cd4-43db-8658-84d40af8d3e0_1710948063958,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710948286178000,08bdd14e-0cd4-43db-8658-84d40af8d3e0,08bdd14e-0cd4-43db-8658-84d40af8d3e0_1710948063958,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710948303301000,08bdd14e-0cd4-43db-8658-84d40af8d3e0,08bdd14e-0cd4-43db-8658-84d40af8d3e0_1710948063958,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710948306858000,08bdd14e-0cd4-43db-8658-84d40af8d3e0,08bdd14e-0cd4-43db-8658-84d40af8d3e0_1710948063958,/,23302041-9176-40ad-b7bd-686ff255035b
event_paywall_open,1710948599501000,bedae9b3-de8e-446f-a149-1dca49b8ea53,bedae9b3-de8e-446f-a149-1dca49b8ea53_1710948348494,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710949260004000,bde653f5-11fc-4579-af9a-de6cba808461,bde653f5-11fc-4579-af9a-de6cba808461_1710949148952,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710949428755000,648c05f3-c580-4d84-b71e-0d53782916db,648c05f3-c580-4d84-b71e-0d53782916db_1710949217185,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
event_paywall_open,1710950058584000,dd730561-49fb-440e-aa57-9b2473633c6b,dd730561-49fb-440e-aa57-9b2473633c6b_1710949724448,/,3ee6c874-e2a8-4c2e-a2ae-48ae41c975ba
