event_name,event_timestamp,user_pseudo_id,unique_session_id,data.path,user_properties.feature_new_onboarding,user_properties.ab_tooltips_enabled
transits_open,1710929063320000,1d6e4178-4f58-465f-9122-452f6dc88c9b,1d6e4178-4f58-465f-9122-452f6dc88c9b_1710928991884,/,False,False
transits_open,1710929321508000,274cbe2e-7add-4f98-a948-6008d72e1812,274cbe2e-7add-4f98-a948-6008d72e1812_1710929285594,/,False,False
transits_open,1710928830947000,09aa675e-0707-4f57-b7b3-400206ee0622,09aa675e-0707-4f57-b7b3-400206ee0622_1710928817297,/,False,False
transits_open,1710933640424000,f3f40bf8-c227-4e2b-8f83-3685603fa502,f3f40bf8-c227-4e2b-8f83-3685603fa502_1710933635340,/,True,False
transits_open,1710932415353000,02010a75-f7cf-40c2-9aab-fc7ddb5678bf,02010a75-f7cf-40c2-9aab-fc7ddb5678bf_1710932407894,/,True,False
transits_open,1710934635759000,f032f620-2465-4e8c-a95c-5d8e567c123d,f032f620-2465-4e8c-a95c-5d8e567c123d_1710934630438,/,False,False
transits_open,1710934648765000,f032f620-2465-4e8c-a95c-5d8e567c123d,f032f620-2465-4e8c-a95c-5d8e567c123d_1710934630438,/,False,False
transits_open,1710935382901000,dd2a6dc4-61c7-4005-8894-f2d48b0a39b2,dd2a6dc4-61c7-4005-8894-f2d48b0a39b2_1710935380103,/,False,False
transits_open,1710932908925000,654be444-6cbc-4d58-b227-225b27db2996,654be444-6cbc-4d58-b227-225b27db2996_1710932730655,/,False,False
transits_open,1710932912569000,654be444-6cbc-4d58-b227-225b27db2996,654be444-6cbc-4d58-b227-225b27db2996_1710932730655,/,False,False
transits_open,1710932736275000,aefeda51-4aee-452f-a536-c01226d0e886,aefeda51-4aee-452f-a536-c01226d0e886_1710932710736,/,False,False
transits_open,1710933749250000,08d0be44-a87a-43ae-9a20-e5834c163172,08d0be44-a87a-43ae-9a20-e5834c163172_1710933621304,/,False,False
transits_open,1710932947539000,dd4117ad-cd20-4e1f-9835-c38ffb58ce04,dd4117ad-cd20-4e1f-9835-c38ffb58ce04_1710932947340,/,False,False
transits_open,1710938968649000,956dfe89-20a1-4213-8a99-cde1e3301a9c,956dfe89-20a1-4213-8a99-cde1e3301a9c_1710938930888,/,False,False
transits_open,1710938978551000,956dfe89-20a1-4213-8a99-cde1e3301a9c,956dfe89-20a1-4213-8a99-cde1e3301a9c_1710938930888,/,False,False
transits_open,1710939372220000,74467b22-bde4-4669-9bc3-05cbfd698de6,74467b22-bde4-4669-9bc3-05cbfd698de6_1710939369488,/,True,False
transits_open,1710748810585000,784c3535-878a-4d09-8afd-dc8290ddf78c,784c3535-878a-4d09-8afd-dc8290ddf78c_1710748808516,/,False,False
transits_open,1710937281223000,aca75fbe-7454-428d-ba7e-42dd4174ba43,aca75fbe-7454-428d-ba7e-42dd4174ba43_1710937277134,/,False,False
transits_open,1710936814362000,de9ceb39-577a-46c6-b8d5-c4ed4decebcb,de9ceb39-577a-46c6-b8d5-c4ed4decebcb_1710936705187,/,True,False
transits_open,1710936475709000,7dd8a91b-1abd-4b60-a0eb-2539ba920ef5,7dd8a91b-1abd-4b60-a0eb-2539ba920ef5_1710936470551,/,False,False
transits_open,1710938688027000,620b972d-6c49-4f09-9398-b17e29d2f801,620b972d-6c49-4f09-9398-b17e29d2f801_1710938686037,/,False,False
transits_open,1710936009100000,1647ca27-ac8b-4f8a-bdd5-06efd51ad449,1647ca27-ac8b-4f8a-bdd5-06efd51ad449_1710936003941,/,False,False
transits_open,1710936674083000,46746a4b-218a-4d4e-95f4-b26d71d4050c,46746a4b-218a-4d4e-95f4-b26d71d4050c_1710936669347,/,False,False
transits_open,1710936091797000,f5649dce-9bfb-409e-9b82-fdf43ea9fa5b,f5649dce-9bfb-409e-9b82-fdf43ea9fa5b_1710936020629,/,False,False
transits_open,1710936120605000,437b2378-6434-4e96-a1c1-a0be0330b96a,437b2378-6434-4e96-a1c1-a0be0330b96a_1710936118860,/,False,False
transits_open,1710936393757000,a6049fda-8e0c-4883-bb13-33090c66a6a3,a6049fda-8e0c-4883-bb13-33090c66a6a3_1710936389519,/,False,False
transits_open,1710936629097000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710936351431,/,False,False
transits_open,1710937047314000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710936351431,/,False,False
transits_open,1710937249407000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710936351431,/,False,False
transits_open,1710937257588000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710936351431,/,False,False
transits_open,1710939364684000,66ca8776-b60f-4a69-a636-28f0d7acbb6a,66ca8776-b60f-4a69-a636-28f0d7acbb6a_1710936955191,/,False,False
transits_open,1710942979206000,78214edb-0ca8-4b34-a514-bdcba88efe77,78214edb-0ca8-4b34-a514-bdcba88efe77_1710942970599,/,False,False
transits_open,1710942866586000,13e123a1-b5db-4c74-965a-89a42b642199,13e123a1-b5db-4c74-965a-89a42b642199_1710942858112,/,True,False
transits_open,1710939655561000,74467b22-bde4-4669-9bc3-05cbfd698de6,74467b22-bde4-4669-9bc3-05cbfd698de6_1710939369488,/,True,False
transits_open,1710659101155000,f21eba18-4c01-4efa-a4ae-86e2bc3a890b,f21eba18-4c01-4efa-a4ae-86e2bc3a890b_1710659100302,/,False,False
transits_open,1710940734160000,f21eba18-4c01-4efa-a4ae-86e2bc3a890b,f21eba18-4c01-4efa-a4ae-86e2bc3a890b_1710940732744,/,False,False
transits_open,1710939613414000,69780c30-8732-48b5-b2d3-db9aeb627d93,69780c30-8732-48b5-b2d3-db9aeb627d93_1710939612627,/,False,False
transits_open,1710939892486000,e758cc20-22aa-464f-8c8d-c5f57392e87f,e758cc20-22aa-464f-8c8d-c5f57392e87f_1710939891620,/,False,False
transits_open,1710940252260000,810d42be-967d-4587-a9af-45511d98b598,810d42be-967d-4587-a9af-45511d98b598_1710940251476,/,False,False
transits_open,1710939651642000,d8217cdd-0a9a-45a2-b786-620e1c9b9e01,d8217cdd-0a9a-45a2-b786-620e1c9b9e01_1710939650155,/,True,False
transits_open,1710939584660000,21e7d8f7-be96-4e9b-b65a-3d2195e413eb,21e7d8f7-be96-4e9b-b65a-3d2195e413eb_1710939580258,/,False,False
transits_open,1710939723049000,21e7d8f7-be96-4e9b-b65a-3d2195e413eb,21e7d8f7-be96-4e9b-b65a-3d2195e413eb_1710939580258,/,False,False
transits_open,1710940990691000,bd12cc8d-f6d7-40bd-8f14-62b0a2bdb13d,bd12cc8d-f6d7-40bd-8f14-62b0a2bdb13d_1710940963586,/,False,False
transits_open,1710939614449000,88d69e25-5a2a-43e8-a568-1377b8ef18a3,88d69e25-5a2a-43e8-a568-1377b8ef18a3_1710939613296,/,True,False
transits_open,1710939613398000,5bf79d3f-54fd-4caa-99b5-4d23ad4d56d4,5bf79d3f-54fd-4caa-99b5-4d23ad4d56d4_1710939612781,/,False,False
transits_open,1710940192188000,8ea71ada-8d40-48d8-ba87-55d5d544567a,8ea71ada-8d40-48d8-ba87-55d5d544567a_1710940191497,/,False,False
transits_open,1710939611302000,7f6316bd-4b02-4d30-93e1-83c92720fad9,7f6316bd-4b02-4d30-93e1-83c92720fad9_1710939610704,/,False,False
transits_open,1710940305752000,3688eaf1-9d32-47d0-a98c-b67ed4453fdd,3688eaf1-9d32-47d0-a98c-b67ed4453fdd_1710939811478,/,False,False
transits_open,1710939661361000,c7b65f53-1b61-4896-88ba-a21ebd10ed32,c7b65f53-1b61-4896-88ba-a21ebd10ed32_1710939651925,/,False,False
transits_open,1710940765938000,1458219b-3e51-4cf8-917a-b55f02497328,1458219b-3e51-4cf8-917a-b55f02497328_1710940757823,/,False,False
transits_open,1710941477507000,35760e7d-55f3-42dd-a211-f7ecefb1ae14,35760e7d-55f3-42dd-a211-f7ecefb1ae14_1710941453712,/,False,False
transits_open,1710939611769000,d4f3a9fe-5309-41f5-b855-1d8a8102419c,d4f3a9fe-5309-41f5-b855-1d8a8102419c_1710939611702,/,False,False
transits_open,1710940906887000,3421c85b-ea98-478f-a1a9-e6b68382b2f1,3421c85b-ea98-478f-a1a9-e6b68382b2f1_1710940904893,/,False,False
transits_open,1710939617463000,63dd3e3f-d187-4e79-8cbb-cabb233b8947,63dd3e3f-d187-4e79-8cbb-cabb233b8947_1710939616560,/,False,False
transits_open,1710939911103000,4bf48520-a464-42c9-b553-d4ad1ea00215,4bf48520-a464-42c9-b553-d4ad1ea00215_1710939910151,/,False,False
transits_open,1710939661802000,1e3dc72c-060d-4d42-b164-86b9fc9cd09c,1e3dc72c-060d-4d42-b164-86b9fc9cd09c_1710939657879,/,False,False
transits_open,1710941091442000,cf1a3b7c-c2d3-4fba-9ca7-f199082b5c1f,cf1a3b7c-c2d3-4fba-9ca7-f199082b5c1f_1710941054245,/,False,False
transits_open,1710939903860000,bde11df2-5a64-4a4c-b1ea-5b6b6baa4989,bde11df2-5a64-4a4c-b1ea-5b6b6baa4989_1710939902822,/,False,False
transits_open,1710940067977000,bde11df2-5a64-4a4c-b1ea-5b6b6baa4989,bde11df2-5a64-4a4c-b1ea-5b6b6baa4989_1710939902822,/,False,False
transits_open,1710941748158000,437b2378-6434-4e96-a1c1-a0be0330b96a,437b2378-6434-4e96-a1c1-a0be0330b96a_1710941708634,/,False,False
transits_open,1710941757621000,437b2378-6434-4e96-a1c1-a0be0330b96a,437b2378-6434-4e96-a1c1-a0be0330b96a_1710941708634,/,False,False
transits_open,1710942336969000,0237bc6a-6200-4bcd-99a7-2f706f258e2d,0237bc6a-6200-4bcd-99a7-2f706f258e2d_1710942309763,/,False,False
transits_open,1710942796944000,f3f75a05-e7d7-4dee-844c-fdba6e4f4db5,f3f75a05-e7d7-4dee-844c-fdba6e4f4db5_1710942669644,/,False,False
transits_open,1710946518621000,d979e129-67df-4982-a4af-8ac630b4cbad,d979e129-67df-4982-a4af-8ac630b4cbad_1710946508132,/,False,False
transits_open,1710945337730000,89f6fbd4-db0d-4623-9ecb-25b09dd8dad8,89f6fbd4-db0d-4623-9ecb-25b09dd8dad8_1710945333342,/,False,False
transits_open,1710943230168000,5e5eec70-24d8-4f55-b668-42ebf9a8974e,5e5eec70-24d8-4f55-b668-42ebf9a8974e_1710943221627,/,False,False
transits_open,1710945735281000,d2100966-0b18-4eac-8c12-007e7ee04c0a,d2100966-0b18-4eac-8c12-007e7ee04c0a_1710945704631,/,False,False
transits_open,1710943455653000,c9c609e6-a10d-4dd3-99a3-cc94f756948d,c9c609e6-a10d-4dd3-99a3-cc94f756948d_1710943452010,/,True,False
transits_open,1710945587402000,a75187aa-112e-4e74-b03b-a33fab99f22c,a75187aa-112e-4e74-b03b-a33fab99f22c_1710945584239,/,False,False
transits_open,1710945347543000,9fbba5b9-495b-47b4-83c0-71fa71ee27e1,9fbba5b9-495b-47b4-83c0-71fa71ee27e1_1710945330787,/,False,False
transits_open,1710944743811000,049934fd-6478-4aa1-9262-7c1704dfab4f,049934fd-6478-4aa1-9262-7c1704dfab4f_1710944735712,/,False,False
transits_open,1710943218836000,f318f032-750f-4303-878f-ebfc22fa2757,f318f032-750f-4303-878f-ebfc22fa2757_1710943206725,/,False,False
transits_open,1710944835473000,a5757acb-b410-4793-88f3-399cc32fa7b5,a5757acb-b410-4793-88f3-399cc32fa7b5_1710944830890,/,False,False
transits_open,1710944840416000,a5757acb-b410-4793-88f3-399cc32fa7b5,a5757acb-b410-4793-88f3-399cc32fa7b5_1710944830890,/,False,False
transits_open,1710944617939000,654be444-6cbc-4d58-b227-225b27db2996,654be444-6cbc-4d58-b227-225b27db2996_1710944402411,/,False,False
transits_open,1710943225505000,7202de4a-7198-435d-b8e5-2f00dd5660b3,7202de4a-7198-435d-b8e5-2f00dd5660b3_1710943217970,/,True,False
transits_open,1709994365710000,d0830ab8-0c23-4dcb-9463-514321a72a22,d0830ab8-0c23-4dcb-9463-514321a72a22_1709994364310,/,False,False
transits_open,1710944372911000,d0830ab8-0c23-4dcb-9463-514321a72a22,d0830ab8-0c23-4dcb-9463-514321a72a22_1710944358365,/,False,False
transits_open,1710944391267000,d0830ab8-0c23-4dcb-9463-514321a72a22,d0830ab8-0c23-4dcb-9463-514321a72a22_1710944358365,/,False,False
transits_open,1710945588636000,1799b45f-0560-4d74-a4a2-ffb263798546,1799b45f-0560-4d74-a4a2-ffb263798546_1710945559884,/,False,False
transits_open,1710945511270000,9575a463-88d3-4dd5-b7eb-41b245275f32,9575a463-88d3-4dd5-b7eb-41b245275f32_1710945506218,/,False,False
transits_open,1710944742840000,331ad444-c20a-4c60-b508-5f032ddf2ebe,331ad444-c20a-4c60-b508-5f032ddf2ebe_1710944731516,/,False,False
transits_open,1710943229401000,e4ffef92-c3a1-47cf-bec8-51b00362a4c2,e4ffef92-c3a1-47cf-bec8-51b00362a4c2_1710943228409,/,False,False
transits_open,1710943944964000,6020e4ea-44d5-40bc-a6ec-71d2a78b9a73,6020e4ea-44d5-40bc-a6ec-71d2a78b9a73_1710943943449,/,False,False
transits_open,1710946724078000,afee8fc6-f79c-4836-84ee-8dae206b832b,afee8fc6-f79c-4836-84ee-8dae206b832b_1710946706087,/,False,False
transits_open,1710943401178000,f3f75a05-e7d7-4dee-844c-fdba6e4f4db5,f3f75a05-e7d7-4dee-844c-fdba6e4f4db5_1710942669644,/,False,False
transits_open,1710944530059000,ebb2d49b-6956-4130-900e-81a15789c31e,ebb2d49b-6956-4130-900e-81a15789c31e_1710944217174,/,False,False
transits_open,1710921820951000,0bde23ff-d63d-4927-bec3-e56cf4fcf0ac,0bde23ff-d63d-4927-bec3-e56cf4fcf0ac_1710921749893,/,False,False
transits_open,1710948401500000,f3f40bf8-c227-4e2b-8f83-3685603fa502,f3f40bf8-c227-4e2b-8f83-3685603fa502_1710948393905,/,True,False
transits_open,1710949418286000,420ac272-25b0-42c5-9dd4-52158b25de2c,420ac272-25b0-42c5-9dd4-52158b25de2c_1710949414289,/,False,False
transits_open,1710433112037000,0729516c-e671-4bbd-ad86-4344b0cb00f1,0729516c-e671-4bbd-ad86-4344b0cb00f1_1710433110986,/,True,False
transits_open,1710947119945000,a43597b8-f07e-4fe8-94c0-e7ac7587c908,a43597b8-f07e-4fe8-94c0-e7ac7587c908_1710947112626,/,False,False
transits_open,1710946832081000,e53fef1c-373c-48e9-9b5d-429837acb128,e53fef1c-373c-48e9-9b5d-429837acb128_1710946830881,/,True,False
transits_open,1710946832061000,e4cbcee6-8c12-4cca-8a0b-4f21d5aeeb16,e4cbcee6-8c12-4cca-8a0b-4f21d5aeeb16_1710946830548,/,False,False
transits_open,1710946830208000,7e6cd814-5f9c-42ea-8343-f75461368b10,7e6cd814-5f9c-42ea-8343-f75461368b10_1710946829137,/,False,False
transits_open,1710950985425000,c9c609e6-a10d-4dd3-99a3-cc94f756948d,c9c609e6-a10d-4dd3-99a3-cc94f756948d_1710950983595,/,True,False
transits_open,1710952451995000,6cd83ec1-2cb5-48ff-8296-db84fff4eade,6cd83ec1-2cb5-48ff-8296-db84fff4eade_1710952436902,/,True,False
transits_open,1710950961949000,140007c0-3870-4055-a59f-fe4bcfbd396a,140007c0-3870-4055-a59f-fe4bcfbd396a_1710950960705,/,False,False
transits_open,1710950513405000,dd2a6dc4-61c7-4005-8894-f2d48b0a39b2,dd2a6dc4-61c7-4005-8894-f2d48b0a39b2_1710950438090,/,False,False
transits_open,1710950527158000,dd2a6dc4-61c7-4005-8894-f2d48b0a39b2,dd2a6dc4-61c7-4005-8894-f2d48b0a39b2_1710950438090,/,False,False
transits_open,1710953261578000,455c6cad-2d76-492f-b055-aca499189b80,455c6cad-2d76-492f-b055-aca499189b80_1710952710580,/,True,False
transits_open,1710951999535000,1991cecb-25cf-4ce7-8c70-3f4f2f8d655b,1991cecb-25cf-4ce7-8c70-3f4f2f8d655b_1710951998274,/,False,False
transits_open,1710953072544000,d68f8254-eed1-47a8-9cf9-5c01d005833e,d68f8254-eed1-47a8-9cf9-5c01d005833e_1710953061826,/,False,False
transits_open,1710953159571000,d68f8254-eed1-47a8-9cf9-5c01d005833e,d68f8254-eed1-47a8-9cf9-5c01d005833e_1710953061826,/,False,False
transits_open,1710953154475000,76e1fd5c-8cb8-43c4-914c-4334dce9a0ed,76e1fd5c-8cb8-43c4-914c-4334dce9a0ed_1710953153375,/,False,False
transits_open,1710952452652000,c77b995e-2c07-4c7a-acaa-a93c2f5db10d,c77b995e-2c07-4c7a-acaa-a93c2f5db10d_1710952448566,/,False,False
transits_open,1710951993761000,10d7bfb2-8e7f-4a38-80d1-0a0f9abc0724,10d7bfb2-8e7f-4a38-80d1-0a0f9abc0724_1710951989145,/,False,False
transits_open,1710953256768000,079bcc5d-cc69-4b33-bf63-2bc0ed02a9cc,079bcc5d-cc69-4b33-bf63-2bc0ed02a9cc_1710953246249,/,False,False
transits_open,1710952563922000,aeb1e736-6150-4418-8721-3f1dcd447144,aeb1e736-6150-4418-8721-3f1dcd447144_1710952559161,/,False,False
transits_open,1710951119418000,ebf02415-c164-46c3-b8cd-f66d728fd8a9,ebf02415-c164-46c3-b8cd-f66d728fd8a9_1710951109267,/,False,False
transits_open,1710950410484000,5bd09a46-d00d-4257-8c26-8be65cb9e704,5bd09a46-d00d-4257-8c26-8be65cb9e704_1710950408525,/,False,False
transits_open,1710953702059000,1e3dc72c-060d-4d42-b164-86b9fc9cd09c,1e3dc72c-060d-4d42-b164-86b9fc9cd09c_1710953681846,/,False,False
transits_open,1710952019180000,34e8433e-9153-45c3-bab9-637feedfd937,34e8433e-9153-45c3-bab9-637feedfd937_1710951998088,/,False,False
transits_open,1710951887609000,358d98b2-a21b-48d6-b185-e7cb0ac47381,358d98b2-a21b-48d6-b185-e7cb0ac47381_1710951587735,/,False,False
transits_open,1710954011377000,115ea006-41f4-4c2e-81af-112f4d17745c,115ea006-41f4-4c2e-81af-112f4d17745c_1710954010172,/,False,False
transits_open,1710956245129000,aa009389-51d7-42fb-a3a0-b97183b4200d,aa009389-51d7-42fb-a3a0-b97183b4200d_1710956231368,/,False,False
transits_open,1710955307808000,a39aad82-ec6c-4da4-ab1b-ead28a571f7a,a39aad82-ec6c-4da4-ab1b-ead28a571f7a_1710955299035,/,True,False
transits_open,1710956180997000,1f8654b9-8e75-4723-bd54-242492c3ef62,1f8654b9-8e75-4723-bd54-242492c3ef62_1710956178161,/,False,False
transits_open,1710955581693000,b56d3037-8a73-470b-9af0-0110f69c1a2e,b56d3037-8a73-470b-9af0-0110f69c1a2e_1710955575309,/,True,False
transits_open,1710954071259000,049934fd-6478-4aa1-9262-7c1704dfab4f,049934fd-6478-4aa1-9262-7c1704dfab4f_1710954069857,/,False,False
transits_open,1710955694707000,488a6e98-3111-4d3a-a573-cefc5cc0d3d1,488a6e98-3111-4d3a-a573-cefc5cc0d3d1_1710955591102,/,False,False
transits_open,1710956424447000,bece9af0-3849-464a-8d0e-5b6fca0a16dd,bece9af0-3849-464a-8d0e-5b6fca0a16dd_1710956421132,/,False,False
transits_open,1710955174339000,5470ff78-71c4-43e4-8093-382aa08eab2b,5470ff78-71c4-43e4-8093-382aa08eab2b_1710955104202,/,False,False
transits_open,1710956156287000,cf84f414-6e04-4ff9-a4da-a6ae2cd98901,cf84f414-6e04-4ff9-a4da-a6ae2cd98901_1710956154828,/,True,False
transits_open,1710956677184000,3f795ad6-3694-4d5d-a83f-9c652a4e62f3,3f795ad6-3694-4d5d-a83f-9c652a4e62f3_1710956673696,/,False,False
transits_open,1710955008287000,1b70ecdf-eaa5-49a3-bacc-0d78683ffdc2,1b70ecdf-eaa5-49a3-bacc-0d78683ffdc2_1710954998163,/,False,False
transits_open,1710957494042000,1b63ea8c-91b7-4149-9ee6-f85eff6c3168,1b63ea8c-91b7-4149-9ee6-f85eff6c3168_1710957381468,/,False,False
transits_open,1710954016647000,3421c85b-ea98-478f-a1a9-e6b68382b2f1,3421c85b-ea98-478f-a1a9-e6b68382b2f1_1710954014316,/,False,False
transits_open,1710955174215000,e10c479f-427f-4b8c-ad11-79423ce515e2,e10c479f-427f-4b8c-ad11-79423ce515e2_1710955168455,/,False,False
transits_open,1710956981768000,e3d05cd6-17d0-46b4-a0fb-c2e600ea1596,e3d05cd6-17d0-46b4-a0fb-c2e600ea1596_1710956311715,/,False,False
transits_open,1710957637899000,10a4a398-1203-463d-9e2a-80fa7c8d98bf,10a4a398-1203-463d-9e2a-80fa7c8d98bf_1710957630419,/,False,False
transits_open,1710957701478000,41a2aeba-c6d8-43f1-a3b6-885c90f1dcdb,41a2aeba-c6d8-43f1-a3b6-885c90f1dcdb_1710957699337,/,False,False
transits_open,1710958998260000,5cda8b4b-6393-4de7-9071-d900b358886d,5cda8b4b-6393-4de7-9071-d900b358886d_1710958960273,/,True,False
transits_open,1710957638375000,2a151174-0c35-4478-9f86-98a97386df43,2a151174-0c35-4478-9f86-98a97386df43_1710957624703,/,False,False
transits_open,1710960369669000,35760e7d-55f3-42dd-a211-f7ecefb1ae14,35760e7d-55f3-42dd-a211-f7ecefb1ae14_1710960366790,/,False,False
transits_open,1710957873842000,edb1880a-d89c-4a48-8b77-1711182bd917,edb1880a-d89c-4a48-8b77-1711182bd917_1710957860501,/,False,False
transits_open,1710960344450000,1e3dc72c-060d-4d42-b164-86b9fc9cd09c,1e3dc72c-060d-4d42-b164-86b9fc9cd09c_1710960341218,/,False,False
transits_open,1710960366970000,1e3dc72c-060d-4d42-b164-86b9fc9cd09c,1e3dc72c-060d-4d42-b164-86b9fc9cd09c_1710960341218,/,False,False
transits_open,1710960803516000,358d98b2-a21b-48d6-b185-e7cb0ac47381,358d98b2-a21b-48d6-b185-e7cb0ac47381_1710960570587,/,False,False
transits_open,1710963379342000,c9c609e6-a10d-4dd3-99a3-cc94f756948d,c9c609e6-a10d-4dd3-99a3-cc94f756948d_1710963376631,/,True,False
transits_open,1710724594179000,d640a6b6-98e9-478c-b0aa-13b6ccf99f7a,d640a6b6-98e9-478c-b0aa-13b6ccf99f7a_1710724592430,/,False,False
transits_open,1710962409469000,d640a6b6-98e9-478c-b0aa-13b6ccf99f7a,d640a6b6-98e9-478c-b0aa-13b6ccf99f7a_1710962400046,/,False,False
transits_open,1710961425160000,6147e37b-c430-4917-b708-648c90027c2d,6147e37b-c430-4917-b708-648c90027c2d_1710961420214,/,False,False
transits_open,1710955627949000,1458219b-3e51-4cf8-917a-b55f02497328,1458219b-3e51-4cf8-917a-b55f02497328_1710955543250,/,False,False
transits_open,1710964645622000,3421c85b-ea98-478f-a1a9-e6b68382b2f1,3421c85b-ea98-478f-a1a9-e6b68382b2f1_1710964643145,/,False,False
transits_open,1710961736793000,87dd0e95-a2b7-4820-bf1b-3fef227b6509,87dd0e95-a2b7-4820-bf1b-3fef227b6509_1710961677076,/,False,False
transits_open,1710961748779000,87dd0e95-a2b7-4820-bf1b-3fef227b6509,87dd0e95-a2b7-4820-bf1b-3fef227b6509_1710961677076,/,False,False
transits_open,1710901476305000,0c214761-c0c8-44a7-947f-958eec20a5b9,0c214761-c0c8-44a7-947f-958eec20a5b9_1710901475238,/,False,False
transits_open,1710901295844000,a0bbce3c-765d-47f6-9f1b-123b9f28e7c9,a0bbce3c-765d-47f6-9f1b-123b9f28e7c9_1710901280501,/,False,False
transits_open,1710901118619000,a7dbfbe1-2863-48eb-b8cf-2fc25e0801f9,a7dbfbe1-2863-48eb-b8cf-2fc25e0801f9_1710901041389,/,False,False
transits_open,1710901308953000,d4f3a9fe-5309-41f5-b855-1d8a8102419c,d4f3a9fe-5309-41f5-b855-1d8a8102419c_1710901274416,/,False,False
transits_open,1710903229506000,1e3dc72c-060d-4d42-b164-86b9fc9cd09c,1e3dc72c-060d-4d42-b164-86b9fc9cd09c_1710903210746,/,False,False
