event_name,event_timestamp,user_pseudo_id,unique_session_id,data.path,user_properties.subscription_state,user_properties.subscription_product,user_properties.app_language,user_properties.feature_new_onboarding,user_properties.ab_tooltips_enabled,event_properties.tab,event_properties.type
compatibility_tab_open,1710894596082000,c9c609e6-a10d-4dd3-99a3-cc94f756948d,c9c609e6-a10d-4dd3-99a3-cc94f756948d_1710893570610,/,subscribed,yearly_v4_introdiscount,en,True,False,partner,love_and_friendship
compatibility_tab_open,1710561961848000,1f8654b9-8e75-4723-bd54-242492c3ef62,1f8654b9-8e75-4723-bd54-242492c3ef62_1710561536760,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710561965917000,1f8654b9-8e75-4723-bd54-242492c3ef62,1f8654b9-8e75-4723-bd54-242492c3ef62_1710561536760,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710561972625000,1f8654b9-8e75-4723-bd54-242492c3ef62,1f8654b9-8e75-4723-bd54-242492c3ef62_1710561536760,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710892950586000,ca0a6b12-6fdc-4929-96f6-682e83fd2869,ca0a6b12-6fdc-4929-96f6-682e83fd2869_1710892938285,/,subscribed,yearly_t_2,en,True,False,partner,love_and_friendship
compatibility_tab_open,1710892955546000,ca0a6b12-6fdc-4929-96f6-682e83fd2869,ca0a6b12-6fdc-4929-96f6-682e83fd2869_1710892938285,/,subscribed,yearly_t_2,en,True,False,compatibility,love_and_friendship
compatibility_tab_open,1710893045799000,ca0a6b12-6fdc-4929-96f6-682e83fd2869,ca0a6b12-6fdc-4929-96f6-682e83fd2869_1710892938285,/,subscribed,yearly_t_2,en,True,False,partner,family_relations
compatibility_tab_open,1710893047114000,ca0a6b12-6fdc-4929-96f6-682e83fd2869,ca0a6b12-6fdc-4929-96f6-682e83fd2869_1710892938285,/,subscribed,yearly_t_2,en,True,False,compatibility,family_relations
compatibility_tab_open,1710892844821000,4bc6e579-cbcf-4eeb-9acf-871de6a9589f,4bc6e579-cbcf-4eeb-9acf-871de6a9589f_1710892813626,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710892865635000,4bc6e579-cbcf-4eeb-9acf-871de6a9589f,4bc6e579-cbcf-4eeb-9acf-871de6a9589f_1710892813626,/,subscribed,yearly_t_2,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710892869068000,4bc6e579-cbcf-4eeb-9acf-871de6a9589f,4bc6e579-cbcf-4eeb-9acf-871de6a9589f_1710892813626,/,subscribed,yearly_t_2,en,False,False,channels,love_and_friendship
compatibility_tab_open,1710893051384000,4bc6e579-cbcf-4eeb-9acf-871de6a9589f,4bc6e579-cbcf-4eeb-9acf-871de6a9589f_1710892813626,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710893074994000,4bc6e579-cbcf-4eeb-9acf-871de6a9589f,4bc6e579-cbcf-4eeb-9acf-871de6a9589f_1710892813626,/,subscribed,yearly_t_2,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710893185286000,4bc6e579-cbcf-4eeb-9acf-871de6a9589f,4bc6e579-cbcf-4eeb-9acf-871de6a9589f_1710892813626,/,subscribed,yearly_t_2,en,False,False,channels,love_and_friendship
compatibility_tab_open,1710893222955000,4bc6e579-cbcf-4eeb-9acf-871de6a9589f,4bc6e579-cbcf-4eeb-9acf-871de6a9589f_1710892813626,/,subscribed,yearly_t_2,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710893228050000,4bc6e579-cbcf-4eeb-9acf-871de6a9589f,4bc6e579-cbcf-4eeb-9acf-871de6a9589f_1710892813626,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710896659263000,c9c609e6-a10d-4dd3-99a3-cc94f756948d,c9c609e6-a10d-4dd3-99a3-cc94f756948d_1710896596302,/,subscribed,yearly_v4_introdiscount,en,True,False,partner,family_relations
compatibility_tab_open,1710897020018000,c9c609e6-a10d-4dd3-99a3-cc94f756948d,c9c609e6-a10d-4dd3-99a3-cc94f756948d_1710896596302,/,subscribed,yearly_v4_introdiscount,en,True,False,compatibility,family_relations
compatibility_tab_open,1710897071455000,c9c609e6-a10d-4dd3-99a3-cc94f756948d,c9c609e6-a10d-4dd3-99a3-cc94f756948d_1710896596302,/,subscribed,yearly_v4_introdiscount,en,True,False,partner,family_relations
compatibility_tab_open,1710899372366000,1dfc6c10-9903-41ce-8306-73a2879b1651,1dfc6c10-9903-41ce-8306-73a2879b1651_1710899298329,/,subscribed,yearly_t_2,en,True,False,partner,family_relations
compatibility_tab_open,1710899389580000,1dfc6c10-9903-41ce-8306-73a2879b1651,1dfc6c10-9903-41ce-8306-73a2879b1651_1710899298329,/,subscribed,yearly_t_2,en,True,False,compatibility,family_relations
compatibility_tab_open,1710899392765000,1dfc6c10-9903-41ce-8306-73a2879b1651,1dfc6c10-9903-41ce-8306-73a2879b1651_1710899298329,/,subscribed,yearly_t_2,en,True,False,channels,family_relations
compatibility_tab_open,1710899403363000,1dfc6c10-9903-41ce-8306-73a2879b1651,1dfc6c10-9903-41ce-8306-73a2879b1651_1710899298329,/,subscribed,yearly_t_2,en,True,False,partner,family_relations
compatibility_tab_open,1710897287371000,aeb1e736-6150-4418-8721-3f1dcd447144,aeb1e736-6150-4418-8721-3f1dcd447144_1710897279387,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710897291067000,aeb1e736-6150-4418-8721-3f1dcd447144,aeb1e736-6150-4418-8721-3f1dcd447144_1710897279387,/,subscribed,yearly_t_2,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710897294236000,aeb1e736-6150-4418-8721-3f1dcd447144,aeb1e736-6150-4418-8721-3f1dcd447144_1710897279387,/,subscribed,yearly_t_2,en,False,False,channels,love_and_friendship
compatibility_tab_open,1710897320433000,aeb1e736-6150-4418-8721-3f1dcd447144,aeb1e736-6150-4418-8721-3f1dcd447144_1710897279387,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710897321655000,aeb1e736-6150-4418-8721-3f1dcd447144,aeb1e736-6150-4418-8721-3f1dcd447144_1710897279387,/,subscribed,yearly_t_2,en,False,False,channels,love_and_friendship
compatibility_tab_open,1710898325518000,84171659-7142-4aff-beb8-342060c4c481,84171659-7142-4aff-beb8-342060c4c481_1710898302704,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710898327990000,84171659-7142-4aff-beb8-342060c4c481,84171659-7142-4aff-beb8-342060c4c481_1710898302704,/,subscribed,6month_1_1999,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710898356113000,84171659-7142-4aff-beb8-342060c4c481,84171659-7142-4aff-beb8-342060c4c481_1710898302704,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710898379379000,84171659-7142-4aff-beb8-342060c4c481,84171659-7142-4aff-beb8-342060c4c481_1710898302704,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710898390844000,84171659-7142-4aff-beb8-342060c4c481,84171659-7142-4aff-beb8-342060c4c481_1710898302704,/,subscribed,6month_1_1999,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710898413354000,84171659-7142-4aff-beb8-342060c4c481,84171659-7142-4aff-beb8-342060c4c481_1710898302704,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710898414305000,84171659-7142-4aff-beb8-342060c4c481,84171659-7142-4aff-beb8-342060c4c481_1710898302704,/,subscribed,6month_1_1999,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710898424311000,84171659-7142-4aff-beb8-342060c4c481,84171659-7142-4aff-beb8-342060c4c481_1710898302704,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710898425155000,84171659-7142-4aff-beb8-342060c4c481,84171659-7142-4aff-beb8-342060c4c481_1710898302704,/,subscribed,6month_1_1999,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710898509149000,84171659-7142-4aff-beb8-342060c4c481,84171659-7142-4aff-beb8-342060c4c481_1710898302704,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710898510543000,84171659-7142-4aff-beb8-342060c4c481,84171659-7142-4aff-beb8-342060c4c481_1710898302704,/,subscribed,6month_1_1999,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710897544029000,7e6cd814-5f9c-42ea-8343-f75461368b10,7e6cd814-5f9c-42ea-8343-f75461368b10_1710897517833,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710897566964000,7e6cd814-5f9c-42ea-8343-f75461368b10,7e6cd814-5f9c-42ea-8343-f75461368b10_1710897517833,/,subscribed,yearly_t_2,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710931455007000,41e53a76-7355-4445-866b-ae39f89319ec,41e53a76-7355-4445-866b-ae39f89319ec_1710931443573,/,subscribed,yearly_t_2,en,True,False,partner,love_and_friendship
compatibility_tab_open,1710931463051000,41e53a76-7355-4445-866b-ae39f89319ec,41e53a76-7355-4445-866b-ae39f89319ec_1710931443573,/,subscribed,yearly_t_2,en,True,False,partner,love_and_friendship
compatibility_tab_open,1710931465274000,41e53a76-7355-4445-866b-ae39f89319ec,41e53a76-7355-4445-866b-ae39f89319ec_1710931443573,/,subscribed,yearly_t_2,en,True,False,compatibility,love_and_friendship
compatibility_tab_open,1710931507807000,41e53a76-7355-4445-866b-ae39f89319ec,41e53a76-7355-4445-866b-ae39f89319ec_1710931443573,/,subscribed,yearly_t_2,en,True,False,partner,love_and_friendship
compatibility_tab_open,1710931509115000,41e53a76-7355-4445-866b-ae39f89319ec,41e53a76-7355-4445-866b-ae39f89319ec_1710931443573,/,subscribed,yearly_t_2,en,True,False,compatibility,love_and_friendship
compatibility_tab_open,1710931533043000,41e53a76-7355-4445-866b-ae39f89319ec,41e53a76-7355-4445-866b-ae39f89319ec_1710931443573,/,subscribed,yearly_t_2,en,True,False,partner,love_and_friendship
compatibility_tab_open,1710931534659000,41e53a76-7355-4445-866b-ae39f89319ec,41e53a76-7355-4445-866b-ae39f89319ec_1710931443573,/,subscribed,yearly_t_2,en,True,False,compatibility,love_and_friendship
compatibility_tab_open,1710290485275000,2041f020-2e3e-440f-af4e-e52f1334580a,2041f020-2e3e-440f-af4e-e52f1334580a_1710290449332,/,subscribed,6month_1_1999,en,True,False,partner,love_and_friendship
compatibility_tab_open,1710290488080000,2041f020-2e3e-440f-af4e-e52f1334580a,2041f020-2e3e-440f-af4e-e52f1334580a_1710290449332,/,subscribed,6month_1_1999,en,True,False,compatibility,love_and_friendship
compatibility_tab_open,1710934774752000,0560c3f3-2461-4ed8-b90f-661a635bd6dc,0560c3f3-2461-4ed8-b90f-661a635bd6dc_1710934770639,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710933925756000,8f08c23c-e314-458a-a6b6-3eb7c82257b1,8f08c23c-e314-458a-a6b6-3eb7c82257b1_1710933915133,/,subscribed,yearly_t_2,en,True,False,partner,love_and_friendship
compatibility_tab_open,1710933947806000,8f08c23c-e314-458a-a6b6-3eb7c82257b1,8f08c23c-e314-458a-a6b6-3eb7c82257b1_1710933915133,/,subscribed,yearly_t_2,en,True,False,compatibility,love_and_friendship
compatibility_tab_open,1710934743093000,1527105e-e51c-49fa-872e-5bca784bf02c,1527105e-e51c-49fa-872e-5bca784bf02c_1710934685459,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710934754325000,1527105e-e51c-49fa-872e-5bca784bf02c,1527105e-e51c-49fa-872e-5bca784bf02c_1710934685459,/,subscribed,6month_1_1999,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710934772046000,1527105e-e51c-49fa-872e-5bca784bf02c,1527105e-e51c-49fa-872e-5bca784bf02c_1710934685459,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710934773728000,1527105e-e51c-49fa-872e-5bca784bf02c,1527105e-e51c-49fa-872e-5bca784bf02c_1710934685459,/,subscribed,6month_1_1999,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710933016327000,cba1d092-a740-4375-861b-8115769793da,cba1d092-a740-4375-861b-8115769793da_1710932902779,/,subscribed,weekly_1299_intro_promo_discount,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710933105211000,cba1d092-a740-4375-861b-8115769793da,cba1d092-a740-4375-861b-8115769793da_1710932902779,/,subscribed,weekly_1299_intro_promo_discount,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710933700402000,cba1d092-a740-4375-861b-8115769793da,cba1d092-a740-4375-861b-8115769793da_1710932902779,/,subscribed,weekly_1299_intro_promo_discount,en,False,False,channels,love_and_friendship
compatibility_tab_open,1710934619421000,1ce593c6-706a-444e-91e5-0da090e74df9,1ce593c6-706a-444e-91e5-0da090e74df9_1710934316471,/,subscribed,weekly_1299_intro_promo_discount,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710934651812000,1ce593c6-706a-444e-91e5-0da090e74df9,1ce593c6-706a-444e-91e5-0da090e74df9_1710934316471,/,subscribed,weekly_1299_intro_promo_discount,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710934875093000,1ce593c6-706a-444e-91e5-0da090e74df9,1ce593c6-706a-444e-91e5-0da090e74df9_1710934316471,/,subscribed,weekly_1299_intro_promo_discount,en,False,False,channels,love_and_friendship
compatibility_tab_open,1710936185735000,672cf249-7a7c-4af9-890f-6d1581e2c35e,672cf249-7a7c-4af9-890f-6d1581e2c35e_1710936140714,/,subscribed,yearly_t_2,en,False,False,partner,family_relations
compatibility_tab_open,1710936188563000,672cf249-7a7c-4af9-890f-6d1581e2c35e,672cf249-7a7c-4af9-890f-6d1581e2c35e_1710936140714,/,subscribed,yearly_t_2,en,False,False,compatibility,family_relations
compatibility_tab_open,1710936265376000,672cf249-7a7c-4af9-890f-6d1581e2c35e,672cf249-7a7c-4af9-890f-6d1581e2c35e_1710936140714,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710936267056000,672cf249-7a7c-4af9-890f-6d1581e2c35e,672cf249-7a7c-4af9-890f-6d1581e2c35e_1710936140714,/,subscribed,yearly_t_2,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710936074415000,9255136e-5e78-4689-85da-06f5fdd8e0fd,9255136e-5e78-4689-85da-06f5fdd8e0fd_1710935932777,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710936085494000,9255136e-5e78-4689-85da-06f5fdd8e0fd,9255136e-5e78-4689-85da-06f5fdd8e0fd_1710935932777,/,subscribed,yearly_t_2,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710936105098000,9255136e-5e78-4689-85da-06f5fdd8e0fd,9255136e-5e78-4689-85da-06f5fdd8e0fd_1710935932777,/,subscribed,yearly_t_2,en,False,False,channels,love_and_friendship
compatibility_tab_open,1710936107428000,9255136e-5e78-4689-85da-06f5fdd8e0fd,9255136e-5e78-4689-85da-06f5fdd8e0fd_1710935932777,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710936155192000,9255136e-5e78-4689-85da-06f5fdd8e0fd,9255136e-5e78-4689-85da-06f5fdd8e0fd_1710935932777,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710936275615000,9255136e-5e78-4689-85da-06f5fdd8e0fd,9255136e-5e78-4689-85da-06f5fdd8e0fd_1710935932777,/,subscribed,yearly_t_2,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710936280236000,9255136e-5e78-4689-85da-06f5fdd8e0fd,9255136e-5e78-4689-85da-06f5fdd8e0fd_1710935932777,/,subscribed,yearly_t_2,en,False,False,channels,love_and_friendship
compatibility_tab_open,1710939476165000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710939479277000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710939496909000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710939497771000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710939502287000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710939503242000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710939508708000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710939509675000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710939520556000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,partner,family_relations
compatibility_tab_open,1710939521629000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,compatibility,family_relations
compatibility_tab_open,1710939530315000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,partner,family_relations
compatibility_tab_open,1710939531370000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,compatibility,family_relations
compatibility_tab_open,1710939537673000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,partner,family_relations
compatibility_tab_open,1710939538559000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,compatibility,family_relations
compatibility_tab_open,1710939542619000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,partner,family_relations
compatibility_tab_open,1710939543550000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,compatibility,family_relations
compatibility_tab_open,1710939548435000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,partner,family_relations
compatibility_tab_open,1710939549197000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,compatibility,family_relations
compatibility_tab_open,1710939553697000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,partner,family_relations
compatibility_tab_open,1710939554639000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,compatibility,family_relations
compatibility_tab_open,1710939563040000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710939564118000,3645501b-b02d-4f6a-971b-e9fa90664964,3645501b-b02d-4f6a-971b-e9fa90664964_1710939431405,/,subscribed,6month_1_1999,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710938502125000,d4f3a9fe-5309-41f5-b855-1d8a8102419c,d4f3a9fe-5309-41f5-b855-1d8a8102419c_1710938491936,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710938515294000,d4f3a9fe-5309-41f5-b855-1d8a8102419c,d4f3a9fe-5309-41f5-b855-1d8a8102419c_1710938491936,/,subscribed,6month_1_1999,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710938527209000,d4f3a9fe-5309-41f5-b855-1d8a8102419c,d4f3a9fe-5309-41f5-b855-1d8a8102419c_1710938491936,/,subscribed,6month_1_1999,en,False,False,channels,love_and_friendship
compatibility_tab_open,1710938806927000,d4f3a9fe-5309-41f5-b855-1d8a8102419c,d4f3a9fe-5309-41f5-b855-1d8a8102419c_1710938491936,/,subscribed,6month_1_1999,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710938819903000,d4f3a9fe-5309-41f5-b855-1d8a8102419c,d4f3a9fe-5309-41f5-b855-1d8a8102419c_1710938491936,/,subscribed,6month_1_1999,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710936193639000,8dde66e1-cf11-4fb9-8773-afd6156f3fff,8dde66e1-cf11-4fb9-8773-afd6156f3fff_1710936061125,/,subscribed,yearly_t_2,es,False,False,partner,love_and_friendship
compatibility_tab_open,1710936962166000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710936351431,/,subscribed,weekly_1299_intro_promo_discount,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710936791578000,5a8ee028-07a8-47d0-a875-fc08e07f45b9,5a8ee028-07a8-47d0-a875-fc08e07f45b9_1710936446440,/,subscribed,weekly_3,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710936943526000,5a8ee028-07a8-47d0-a875-fc08e07f45b9,5a8ee028-07a8-47d0-a875-fc08e07f45b9_1710936446440,/,subscribed,weekly_3,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710937175663000,5a8ee028-07a8-47d0-a875-fc08e07f45b9,5a8ee028-07a8-47d0-a875-fc08e07f45b9_1710936446440,/,subscribed,weekly_3,en,False,False,channels,love_and_friendship
compatibility_tab_open,1710937282700000,66ca8776-b60f-4a69-a636-28f0d7acbb6a,66ca8776-b60f-4a69-a636-28f0d7acbb6a_1710936955191,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710937508392000,66ca8776-b60f-4a69-a636-28f0d7acbb6a,66ca8776-b60f-4a69-a636-28f0d7acbb6a_1710936955191,/,subscribed,yearly_t_2,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710938205311000,66ca8776-b60f-4a69-a636-28f0d7acbb6a,66ca8776-b60f-4a69-a636-28f0d7acbb6a_1710936955191,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710938209516000,66ca8776-b60f-4a69-a636-28f0d7acbb6a,66ca8776-b60f-4a69-a636-28f0d7acbb6a_1710936955191,/,subscribed,yearly_t_2,en,False,False,compatibility,love_and_friendship
compatibility_tab_open,1710938405203000,66ca8776-b60f-4a69-a636-28f0d7acbb6a,66ca8776-b60f-4a69-a636-28f0d7acbb6a_1710936955191,/,subscribed,yearly_t_2,en,False,False,channels,love_and_friendship
compatibility_tab_open,1710939151636000,66ca8776-b60f-4a69-a636-28f0d7acbb6a,66ca8776-b60f-4a69-a636-28f0d7acbb6a_1710936955191,/,subscribed,yearly_t_2,en,False,False,partner,love_and_friendship
compatibility_tab_open,1710942084759000,a962ae49-4e32-41fd-aa0c-d6221cfa6149,a962ae49-4e32-41fd-aa0c-d6221cfa6149_1710942081084,/,subscribed,Yearly_30_b_var3,en,True,False,partner,love_and_friendship
compatibility_tab_open,1710942147310000,a962ae49-4e32-41fd-aa0c-d6221cfa6149,a962ae49-4e32-41fd-aa0c-d6221cfa6149_1710942081084,/,subscribed,Yearly_30_b_var3,en,True,False,partner,love_and_friendship
