event_name,event_timestamp,user_pseudo_id,unique_session_id,data.path,user_properties.subscription_state,user_properties.subscription_product,user_properties.app_language,user_properties.feature_new_onboarding,user_properties.ab_tooltips_enabled
compatibility_add_relationship,1710896602865000,c9c609e6-a10d-4dd3-99a3-cc94f756948d,c9c609e6-a10d-4dd3-99a3-cc94f756948d_1710896596302,/,subscribed,yearly_v4_introdiscount,en,True,False
compatibility_add_relationship,1710899307028000,1dfc6c10-9903-41ce-8306-73a2879b1651,1dfc6c10-9903-41ce-8306-73a2879b1651_1710899298329,/,subscribed,yearly_t_2,en,True,False
compatibility_add_relationship,1710898466979000,84171659-7142-4aff-beb8-342060c4c481,84171659-7142-4aff-beb8-342060c4c481_1710898302704,/,subscribed,6month_1_1999,en,False,False
compatibility_add_relationship,1710934695677000,1527105e-e51c-49fa-872e-5bca784bf02c,1527105e-e51c-49fa-872e-5bca784bf02c_1710934685459,/,subscribed,6month_1_1999,en,False,False
compatibility_add_relationship,1710932968709000,cba1d092-a740-4375-861b-8115769793da,cba1d092-a740-4375-861b-8115769793da_1710932902779,/,subscribed,weekly_1299_intro_promo_discount,en,False,False
compatibility_add_relationship,1710934527689000,1ce593c6-706a-444e-91e5-0da090e74df9,1ce593c6-706a-444e-91e5-0da090e74df9_1710934316471,/,subscribed,weekly_1299_intro_promo_discount,en,False,False
compatibility_add_relationship,1710936144652000,672cf249-7a7c-4af9-890f-6d1581e2c35e,672cf249-7a7c-4af9-890f-6d1581e2c35e_1710936140714,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710936238973000,672cf249-7a7c-4af9-890f-6d1581e2c35e,672cf249-7a7c-4af9-890f-6d1581e2c35e_1710936140714,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710936091793000,8dde66e1-cf11-4fb9-8773-afd6156f3fff,8dde66e1-cf11-4fb9-8773-afd6156f3fff_1710936061125,/,subscribed,yearly_t_2,es,False,False
compatibility_add_relationship,1710936896110000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710936351431,/,subscribed,weekly_1299_intro_promo_discount,en,False,False
compatibility_add_relationship,1710936747084000,5a8ee028-07a8-47d0-a875-fc08e07f45b9,5a8ee028-07a8-47d0-a875-fc08e07f45b9_1710936446440,/,subscribed,weekly_3,en,False,False
compatibility_add_relationship,1710937232663000,66ca8776-b60f-4a69-a636-28f0d7acbb6a,66ca8776-b60f-4a69-a636-28f0d7acbb6a_1710936955191,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710942092198000,a962ae49-4e32-41fd-aa0c-d6221cfa6149,a962ae49-4e32-41fd-aa0c-d6221cfa6149_1710942081084,/,subscribed,Yearly_30_b_var3,en,True,False
compatibility_add_relationship,1710942748556000,ce865c26-0631-4f82-ad17-759486a10210,ce865c26-0631-4f82-ad17-759486a10210_1710942668972,/,subscribed,yearly_v4_introdiscount,en,False,False
compatibility_add_relationship,1710941672112000,b45ce4e3-048e-46ec-92d9-168bb239e29f,b45ce4e3-048e-46ec-92d9-168bb239e29f_1710941538694,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710941606811000,66ca8776-b60f-4a69-a636-28f0d7acbb6a,66ca8776-b60f-4a69-a636-28f0d7acbb6a_1710941600849,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710942431278000,66ca8776-b60f-4a69-a636-28f0d7acbb6a,66ca8776-b60f-4a69-a636-28f0d7acbb6a_1710942422877,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710941475249000,0237bc6a-6200-4bcd-99a7-2f706f258e2d,0237bc6a-6200-4bcd-99a7-2f706f258e2d_1710941338299,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710941811923000,0237bc6a-6200-4bcd-99a7-2f706f258e2d,0237bc6a-6200-4bcd-99a7-2f706f258e2d_1710941338299,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710942809899000,f3f75a05-e7d7-4dee-844c-fdba6e4f4db5,f3f75a05-e7d7-4dee-844c-fdba6e4f4db5_1710942669644,/,subscribed,weekly_3,en,False,False
compatibility_add_relationship,1710945393706000,3d7ea2a6-0baa-49b7-b1f1-4f44d5531fc5,3d7ea2a6-0baa-49b7-b1f1-4f44d5531fc5_1710945118201,/,subscribed,yearly_t_2,es,False,False
compatibility_add_relationship,1710944351617000,debf176d-6efb-4af8-95fd-695c39df2811,debf176d-6efb-4af8-95fd-695c39df2811_1710944333823,/,subscribed,yearly_v4,en,False,False
compatibility_add_relationship,1710944168573000,f3cdadb3-e986-4270-8585-50e8ef61c514,f3cdadb3-e986-4270-8585-50e8ef61c514_1710944149890,/,subscribed,weekly_1299_intro_promo_discount,en,False,False
compatibility_add_relationship,1710945442306000,ebb2d49b-6956-4130-900e-81a15789c31e,ebb2d49b-6956-4130-900e-81a15789c31e_1710944217174,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710946422540000,ebb2d49b-6956-4130-900e-81a15789c31e,ebb2d49b-6956-4130-900e-81a15789c31e_1710944217174,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710946628813000,ebb2d49b-6956-4130-900e-81a15789c31e,ebb2d49b-6956-4130-900e-81a15789c31e_1710944217174,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710946789411000,ebb2d49b-6956-4130-900e-81a15789c31e,ebb2d49b-6956-4130-900e-81a15789c31e_1710944217174,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710947949160000,66ca8776-b60f-4a69-a636-28f0d7acbb6a,66ca8776-b60f-4a69-a636-28f0d7acbb6a_1710947936575,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710946928999000,ebb2d49b-6956-4130-900e-81a15789c31e,ebb2d49b-6956-4130-900e-81a15789c31e_1710944217174,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710948057612000,ebb2d49b-6956-4130-900e-81a15789c31e,ebb2d49b-6956-4130-900e-81a15789c31e_1710948055321,/,subscribed,yearly_t_2,en,False,False
compatibility_add_relationship,1710951817373000,1a29ac8a-94bd-4736-b517-0e77c5c84402,1a29ac8a-94bd-4736-b517-0e77c5c84402_1710951811443,/,subscribed,Yearly_30_b_var3,en,False,False
compatibility_add_relationship,1710953327086000,810d42be-967d-4587-a9af-45511d98b598,810d42be-967d-4587-a9af-45511d98b598_1710953228037,/,subscribed,yearly_t_2,en,False,False
