event_name,event_timestamp,user_pseudo_id,unique_session_id,data.path,event_properties.type
bodygraph_content_open,1710960769014000,08d0be44-a87a-43ae-9a20-e5834c163172,08d0be44-a87a-43ae-9a20-e5834c163172_1710960636107,/,channels
bodygraph_content_open,1710960780458000,08d0be44-a87a-43ae-9a20-e5834c163172,08d0be44-a87a-43ae-9a20-e5834c163172_1710960636107,/,gates
bodygraph_content_open,1710962225433000,613ea8c4-3908-45fd-a165-071e10b0319e,613ea8c4-3908-45fd-a165-071e10b0319e_1710962181324,/,channels
bodygraph_content_open,1710961321065000,a962ae49-4e32-41fd-aa0c-d6221cfa6149,a962ae49-4e32-41fd-aa0c-d6221cfa6149_1710958577455,/,channels
bodygraph_content_open,1710961519763000,a962ae49-4e32-41fd-aa0c-d6221cfa6149,a962ae49-4e32-41fd-aa0c-d6221cfa6149_1710958577455,/,gates
bodygraph_content_open,1710962067123000,a962ae49-4e32-41fd-aa0c-d6221cfa6149,a962ae49-4e32-41fd-aa0c-d6221cfa6149_1710958577455,/,gates
bodygraph_content_open,1710962079555000,a962ae49-4e32-41fd-aa0c-d6221cfa6149,a962ae49-4e32-41fd-aa0c-d6221cfa6149_1710958577455,/,gates
bodygraph_content_open,1710962108370000,a962ae49-4e32-41fd-aa0c-d6221cfa6149,a962ae49-4e32-41fd-aa0c-d6221cfa6149_1710958577455,/,gates
bodygraph_content_open,1710964328022000,2b969b36-e4f8-4503-b70b-e99eaeed7cf4,2b969b36-e4f8-4503-b70b-e99eaeed7cf4_1710964121382,/,centers
bodygraph_content_open,1710964376004000,2b969b36-e4f8-4503-b70b-e99eaeed7cf4,2b969b36-e4f8-4503-b70b-e99eaeed7cf4_1710964121382,/,channels
bodygraph_content_open,1710964417763000,2b969b36-e4f8-4503-b70b-e99eaeed7cf4,2b969b36-e4f8-4503-b70b-e99eaeed7cf4_1710964121382,/,gates
bodygraph_content_open,1710964566041000,2b969b36-e4f8-4503-b70b-e99eaeed7cf4,2b969b36-e4f8-4503-b70b-e99eaeed7cf4_1710964121382,/,centers
bodygraph_content_open,1710964582067000,2b969b36-e4f8-4503-b70b-e99eaeed7cf4,2b969b36-e4f8-4503-b70b-e99eaeed7cf4_1710964121382,/,channels
bodygraph_content_open,1710901016156000,5484c2b5-d1c3-42c3-8c04-0db14acf80c7,5484c2b5-d1c3-42c3-8c04-0db14acf80c7_1710901010293,/,centers
bodygraph_content_open,1710901024055000,5484c2b5-d1c3-42c3-8c04-0db14acf80c7,5484c2b5-d1c3-42c3-8c04-0db14acf80c7_1710901010293,/,centers
bodygraph_content_open,1710901034758000,5484c2b5-d1c3-42c3-8c04-0db14acf80c7,5484c2b5-d1c3-42c3-8c04-0db14acf80c7_1710901010293,/,centers
bodygraph_content_open,1710901708785000,9a874124-8bf1-4070-8cca-68a006a36a37,9a874124-8bf1-4070-8cca-68a006a36a37_1710900966657,/,centers
bodygraph_content_open,1710901719666000,9a874124-8bf1-4070-8cca-68a006a36a37,9a874124-8bf1-4070-8cca-68a006a36a37_1710900966657,/,channels
bodygraph_content_open,1710901791864000,9a874124-8bf1-4070-8cca-68a006a36a37,9a874124-8bf1-4070-8cca-68a006a36a37_1710900966657,/,gates
bodygraph_content_open,1710901909586000,9a874124-8bf1-4070-8cca-68a006a36a37,9a874124-8bf1-4070-8cca-68a006a36a37_1710900966657,/,centers
bodygraph_content_open,1710901948153000,9a874124-8bf1-4070-8cca-68a006a36a37,9a874124-8bf1-4070-8cca-68a006a36a37_1710900966657,/,centers
bodygraph_content_open,1710901954963000,9a874124-8bf1-4070-8cca-68a006a36a37,9a874124-8bf1-4070-8cca-68a006a36a37_1710900966657,/,channels
bodygraph_content_open,1710901964158000,9a874124-8bf1-4070-8cca-68a006a36a37,9a874124-8bf1-4070-8cca-68a006a36a37_1710900966657,/,gates
bodygraph_content_open,1710901979454000,9a874124-8bf1-4070-8cca-68a006a36a37,9a874124-8bf1-4070-8cca-68a006a36a37_1710900966657,/,centers
bodygraph_content_open,1710901985206000,9a874124-8bf1-4070-8cca-68a006a36a37,9a874124-8bf1-4070-8cca-68a006a36a37_1710900966657,/,channels
bodygraph_content_open,1710901992645000,9a874124-8bf1-4070-8cca-68a006a36a37,9a874124-8bf1-4070-8cca-68a006a36a37_1710900966657,/,gates
bodygraph_content_open,1710967666083000,c9a53bc6-dc26-401c-867a-953b6e277682,c9a53bc6-dc26-401c-867a-953b6e277682_1710967633674,/,gates
bodygraph_content_open,1710968224087000,c9a53bc6-dc26-401c-867a-953b6e277682,c9a53bc6-dc26-401c-867a-953b6e277682_1710968199804,/,centers
bodygraph_content_open,1710965297445000,2b969b36-e4f8-4503-b70b-e99eaeed7cf4,2b969b36-e4f8-4503-b70b-e99eaeed7cf4_1710964121382,/,centers
bodygraph_content_open,1710965315259000,2b969b36-e4f8-4503-b70b-e99eaeed7cf4,2b969b36-e4f8-4503-b70b-e99eaeed7cf4_1710964121382,/,channels
bodygraph_content_open,1710965378485000,2b969b36-e4f8-4503-b70b-e99eaeed7cf4,2b969b36-e4f8-4503-b70b-e99eaeed7cf4_1710964121382,/,gates
bodygraph_content_open,1710966602067000,2b969b36-e4f8-4503-b70b-e99eaeed7cf4,2b969b36-e4f8-4503-b70b-e99eaeed7cf4_1710966422991,/,gates
bodygraph_content_open,1710966610378000,2b969b36-e4f8-4503-b70b-e99eaeed7cf4,2b969b36-e4f8-4503-b70b-e99eaeed7cf4_1710966422991,/,gates
bodygraph_content_open,1710966625510000,2b969b36-e4f8-4503-b70b-e99eaeed7cf4,2b969b36-e4f8-4503-b70b-e99eaeed7cf4_1710966422991,/,gates
bodygraph_content_open,1710966487040000,ea05cd28-2199-4434-8d12-111e717bdd4e,ea05cd28-2199-4434-8d12-111e717bdd4e_1710965404973,/,centers
bodygraph_content_open,1710966637106000,ea05cd28-2199-4434-8d12-111e717bdd4e,ea05cd28-2199-4434-8d12-111e717bdd4e_1710965404973,/,channels
bodygraph_content_open,1710968854146000,c9a53bc6-dc26-401c-867a-953b6e277682,c9a53bc6-dc26-401c-867a-953b6e277682_1710968199804,/,channels
bodygraph_content_open,1710968956819000,c9a53bc6-dc26-401c-867a-953b6e277682,c9a53bc6-dc26-401c-867a-953b6e277682_1710968199804,/,gates
bodygraph_content_open,1710971787767000,a962ae49-4e32-41fd-aa0c-d6221cfa6149,a962ae49-4e32-41fd-aa0c-d6221cfa6149_1710971770192,/,gates
bodygraph_content_open,1710971931335000,a962ae49-4e32-41fd-aa0c-d6221cfa6149,a962ae49-4e32-41fd-aa0c-d6221cfa6149_1710971770192,/,gates
bodygraph_content_open,1710971664614000,a2a5d85f-2979-4bf1-b890-666ff5a89123,a2a5d85f-2979-4bf1-b890-666ff5a89123_1710971645978,/,centers
bodygraph_content_open,1710526697337000,601e177f-e0c8-4196-9faa-b78576a428bc,601e177f-e0c8-4196-9faa-b78576a428bc_1710526679010,/,centers
bodygraph_content_open,1710969241841000,1d7e3fd1-c516-4409-84ba-a8754e1eb95c,1d7e3fd1-c516-4409-84ba-a8754e1eb95c_1710969218051,/,centers
bodygraph_content_open,1710969250247000,1d7e3fd1-c516-4409-84ba-a8754e1eb95c,1d7e3fd1-c516-4409-84ba-a8754e1eb95c_1710969218051,/,channels
bodygraph_content_open,1710970307045000,f22dfd0d-5510-433f-972b-752d3ad147d5,f22dfd0d-5510-433f-972b-752d3ad147d5_1710970271107,/,centers
bodygraph_content_open,1710968574105000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710967480730,/,centers
bodygraph_content_open,1710968607498000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710967480730,/,channels
bodygraph_content_open,1710968661144000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710967480730,/,gates
bodygraph_content_open,1710971172437000,ea494e5f-c230-4ff0-a871-a3358ce15f20,ea494e5f-c230-4ff0-a871-a3358ce15f20_1710969505916,/,centers
bodygraph_content_open,1710971189661000,ea494e5f-c230-4ff0-a871-a3358ce15f20,ea494e5f-c230-4ff0-a871-a3358ce15f20_1710969505916,/,channels
bodygraph_content_open,1710971279722000,ea494e5f-c230-4ff0-a871-a3358ce15f20,ea494e5f-c230-4ff0-a871-a3358ce15f20_1710969505916,/,centers
bodygraph_content_open,1710971453888000,ea494e5f-c230-4ff0-a871-a3358ce15f20,ea494e5f-c230-4ff0-a871-a3358ce15f20_1710969505916,/,centers
bodygraph_content_open,1710971456806000,ea494e5f-c230-4ff0-a871-a3358ce15f20,ea494e5f-c230-4ff0-a871-a3358ce15f20_1710969505916,/,channels
bodygraph_content_open,1710971464600000,ea494e5f-c230-4ff0-a871-a3358ce15f20,ea494e5f-c230-4ff0-a871-a3358ce15f20_1710969505916,/,gates
bodygraph_content_open,1710971478762000,ea494e5f-c230-4ff0-a871-a3358ce15f20,ea494e5f-c230-4ff0-a871-a3358ce15f20_1710969505916,/,gates
bodygraph_content_open,1710971523567000,ea494e5f-c230-4ff0-a871-a3358ce15f20,ea494e5f-c230-4ff0-a871-a3358ce15f20_1710969505916,/,channels
bodygraph_content_open,1710971556081000,ea494e5f-c230-4ff0-a871-a3358ce15f20,ea494e5f-c230-4ff0-a871-a3358ce15f20_1710969505916,/,centers
bodygraph_content_open,1710971718863000,ea494e5f-c230-4ff0-a871-a3358ce15f20,ea494e5f-c230-4ff0-a871-a3358ce15f20_1710969505916,/,gates
bodygraph_content_open,1710972625662000,088a3376-017b-4a81-a3a9-b8fb63629775,088a3376-017b-4a81-a3a9-b8fb63629775_1710972009207,/,centers
bodygraph_content_open,1710974532613000,3729cbfd-ce53-4cd7-8174-9e2b5cc3a77c,3729cbfd-ce53-4cd7-8174-9e2b5cc3a77c_1710974449694,/,centers
bodygraph_content_open,1710972561847000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,gates
bodygraph_content_open,1710972592192000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,channels
bodygraph_content_open,1710973390160000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,gates
bodygraph_content_open,1710973462161000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,gates
bodygraph_content_open,1710973580735000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,gates
bodygraph_content_open,1710974165513000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,gates
bodygraph_content_open,1710974671491000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710974665994,/,gates
bodygraph_content_open,1710974827477000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710974665994,/,gates
bodygraph_content_open,1710974722838000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,centers
bodygraph_content_open,1710974735656000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,centers
bodygraph_content_open,1710974931583000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,channels
bodygraph_content_open,1710976153675000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,centers
bodygraph_content_open,1710978074274000,5d3a1992-4990-46a6-b7d2-b3d06a79d190,5d3a1992-4990-46a6-b7d2-b3d06a79d190_1710976575071,/,channels
bodygraph_content_open,1710978978540000,5d3a1992-4990-46a6-b7d2-b3d06a79d190,5d3a1992-4990-46a6-b7d2-b3d06a79d190_1710976575071,/,centers
bodygraph_content_open,1710904885420000,313c8768-7f20-4ed8-8b0e-b366e1800044,313c8768-7f20-4ed8-8b0e-b366e1800044_1710904841178,/,channels
bodygraph_content_open,1710904519911000,5c1587e9-d4c7-48f0-86af-1378da31ccc0,5c1587e9-d4c7-48f0-86af-1378da31ccc0_1710904501977,/,channels
bodygraph_content_open,1710907297892000,1ee68721-2519-4c3e-b480-f35f17c07b29,1ee68721-2519-4c3e-b480-f35f17c07b29_1710907227071,/,gates
bodygraph_content_open,1710907389701000,1ee68721-2519-4c3e-b480-f35f17c07b29,1ee68721-2519-4c3e-b480-f35f17c07b29_1710907227071,/,gates
bodygraph_content_open,1710913527826000,a76c541a-f967-451d-8fad-0712b6456b2b,a76c541a-f967-451d-8fad-0712b6456b2b_1710913398086,/,centers
bodygraph_content_open,1710911542521000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,gates
bodygraph_content_open,1710911549567000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,gates
bodygraph_content_open,1710914233257000,34e8433e-9153-45c3-bab9-637feedfd937,34e8433e-9153-45c3-bab9-637feedfd937_1710914086880,/,gates
bodygraph_content_open,1710914920100000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,centers
bodygraph_content_open,1710915042612000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,centers
bodygraph_content_open,1710915119198000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,channels
bodygraph_content_open,1710915146986000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,gates
bodygraph_content_open,1710915831387000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,centers
bodygraph_content_open,1710917030891000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,channels
bodygraph_content_open,1710917059583000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,channels
bodygraph_content_open,1710917062809000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,gates
