,playstyle_boost_active,playstyle_character_activity,playstyle_interaction_amount,playstyle_touch_percent,playstyle_velocity,retention_time_in_game,retention_visit_count
0,0.5481566037989221,0.7417349609520497,0.4036631946061169,0.338071768659126,2.429490107631851,1656.5758788319274,1.5754189944134078
1,0.4401793682908529,0.8288131608437672,0.6173680232500471,0.2114451358099845,1.3560122417919065,1639.1585073278795,1.5887096774193548
2,0.052176167482272,0.5070004807049043,0.2391357809870487,0.2678647026352714,2.049375456987352,486.4903798807751,1.2613636363636365
